0    [main] INFO   - 	 === Sub-population #0 ===
788633 [main] INFO   - 	 gen=28, highest: fit=0.99963;[2, 3, 6, 13, 18, 25, 27, 31, 32, 37, 43, 48, 1, 7, 11, 12, 16, 24, 30, 33, 36, 38, 41, 45, 5, 8, 17, 20, 21, 22, 23, 34, 35, 39, 42, 44, 4, 9, 10, 14, 15, 19, 26, 28, 29, 40, 46, 47]
788633 [main] INFO   - 	 gen=28, median: fit=0.99032;[5, 7, 8, 11, 12, 24, 26, 31, 33, 35, 46, 47, 3, 14, 15, 17, 21, 25, 27, 32, 34, 39, 42, 44, 1, 2, 9, 13, 20, 23, 30, 36, 37, 38, 40, 45, 4, 6, 10, 16, 18, 19, 22, 28, 29, 41, 43, 48]
788633 [main] INFO   - 	 Mutating...
788636 [main] INFO   - 	 Immigrating...
788637 [main] INFO   - 	 Sorting...
801828 [main] INFO   - 	 Crossing over...
801831 [main] INFO   - 	 Sorting...
815009 [main] INFO   - 	 Culling...
815023 [main] INFO   - 	 Reporting...
815023 [main] INFO   - 	 gen=29, highest: fit=0.99963;[2, 3, 6, 13, 18, 25, 27, 31, 32, 37, 43, 48, 1, 7, 11, 12, 16, 24, 30, 33, 36, 38, 41, 45, 5, 8, 17, 20, 21, 22, 23, 34, 35, 39, 42, 44, 4, 9, 10, 14, 15, 19, 26, 28, 29, 40, 46, 47]
815023 [main] INFO   - 	 gen=29, median: fit=0.99084;[1, 2, 11, 19, 25, 27, 29, 31, 35, 36, 39, 47, 7, 10, 13, 15, 16, 18, 20, 30, 37, 38, 41, 48, 5, 9, 12, 17, 23, 24, 26, 32, 33, 40, 43, 44, 3, 4, 6, 8, 14, 21, 22, 28, 34, 42, 45, 46]
815023 [main] INFO   - 	 Merging subpopulation with main population...
815024 [main] INFO   - 	 Sorting main population...
815029 [main] INFO   - 	 === Sub-population #1 ===
815029 [main] INFO   - 	 Initializing population...
815032 [main] INFO   - 	 Mutating...
815033 [main] INFO   - 	 Immigrating...
815034 [main] INFO   - 	 Sorting...
850154 [main] INFO   - 	 Crossing over...
850156 [main] INFO   - 	 Sorting...
863328 [main] INFO   - 	 Culling...
863338 [main] INFO   - 	 Reporting...
863338 [main] INFO   - 	 gen=0, highest: fit=0.99425;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
863338 [main] INFO   - 	 gen=0, median: fit=0.89346;[5, 6, 8, 9, 15, 18, 20, 22, 31, 32, 36, 46, 3, 11, 13, 14, 16, 23, 26, 28, 39, 40, 41, 45, 2, 4, 7, 19, 21, 27, 29, 35, 42, 43, 44, 47, 1, 10, 12, 17, 24, 25, 30, 33, 34, 37, 38, 48]
863338 [main] INFO   - 	 Mutating...
863339 [main] INFO   - 	 Immigrating...
863340 [main] INFO   - 	 Sorting...
876511 [main] INFO   - 	 Crossing over...
876516 [main] INFO   - 	 Sorting...
889685 [main] INFO   - 	 Culling...
889695 [main] INFO   - 	 Reporting...
889695 [main] INFO   - 	 gen=1, highest: fit=0.99425;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
889696 [main] INFO   - 	 gen=1, median: fit=0.91526;[2, 6, 13, 15, 17, 25, 27, 31, 35, 38, 39, 40, 7, 10, 12, 18, 20, 21, 29, 30, 34, 36, 43, 46, 1, 4, 5, 8, 9, 11, 24, 32, 42, 44, 47, 48, 3, 14, 16, 19, 22, 23, 26, 28, 33, 37, 41, 45]
889696 [main] INFO   - 	 Mutating...
889696 [main] INFO   - 	 Immigrating...
889697 [main] INFO   - 	 Sorting...
902869 [main] INFO   - 	 Crossing over...
902872 [main] INFO   - 	 Sorting...
916044 [main] INFO   - 	 Culling...
916056 [main] INFO   - 	 Reporting...
916057 [main] INFO   - 	 gen=2, highest: fit=0.99425;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
916057 [main] INFO   - 	 gen=2, median: fit=0.92974;[3, 7, 8, 9, 10, 13, 15, 23, 24, 34, 43, 48, 2, 4, 5, 16, 22, 25, 28, 33, 37, 38, 40, 46, 1, 14, 19, 20, 21, 27, 29, 30, 36, 42, 44, 45, 6, 11, 12, 17, 18, 26, 31, 32, 35, 39, 41, 47]
916057 [main] INFO   - 	 Mutating...
916057 [main] INFO   - 	 Immigrating...
916058 [main] INFO   - 	 Sorting...
929231 [main] INFO   - 	 Crossing over...
929234 [main] INFO   - 	 Sorting...
942404 [main] INFO   - 	 Culling...
942414 [main] INFO   - 	 Reporting...
942414 [main] INFO   - 	 gen=3, highest: fit=0.99467;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
942414 [main] INFO   - 	 gen=3, median: fit=0.94122;[4, 8, 11, 15, 16, 17, 24, 25, 36, 37, 40, 45, 3, 5, 6, 9, 18, 20, 22, 34, 38, 39, 41, 44, 1, 10, 12, 13, 19, 28, 29, 30, 33, 42, 43, 46, 2, 7, 14, 21, 23, 26, 27, 31, 32, 35, 47, 48]
942414 [main] INFO   - 	 Mutating...
942415 [main] INFO   - 	 Immigrating...
942416 [main] INFO   - 	 Sorting...
955599 [main] INFO   - 	 Crossing over...
955601 [main] INFO   - 	 Sorting...
968775 [main] INFO   - 	 Culling...
968790 [main] INFO   - 	 Reporting...
968790 [main] INFO   - 	 gen=4, highest: fit=0.99467;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
968791 [main] INFO   - 	 gen=4, median: fit=0.94945;[2, 3, 6, 16, 19, 22, 23, 24, 33, 38, 46, 48, 1, 11, 14, 18, 20, 26, 29, 32, 34, 41, 43, 47, 4, 5, 7, 8, 12, 17, 21, 27, 35, 36, 42, 45, 9, 10, 13, 15, 25, 28, 30, 31, 37, 39, 40, 44]
968791 [main] INFO   - 	 Mutating...
968791 [main] INFO   - 	 Immigrating...
968792 [main] INFO   - 	 Sorting...
982091 [main] INFO   - 	 Crossing over...
982093 [main] INFO   - 	 Sorting...
995265 [main] INFO   - 	 Culling...
995275 [main] INFO   - 	 Reporting...
995276 [main] INFO   - 	 gen=5, highest: fit=0.99467;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
995276 [main] INFO   - 	 gen=5, median: fit=0.95507;[10, 11, 13, 15, 20, 25, 30, 32, 35, 37, 39, 41, 3, 6, 16, 21, 23, 27, 28, 29, 31, 36, 38, 48, 4, 5, 8, 12, 14, 18, 19, 33, 34, 45, 46, 47, 1, 2, 7, 9, 17, 22, 24, 26, 40, 42, 43, 44]
995276 [main] INFO   - 	 Mutating...
995277 [main] INFO   - 	 Immigrating...
995278 [main] INFO   - 	 Sorting...
1008577 [main] INFO   - 	 Crossing over...
1008580 [main] INFO   - 	 Sorting...
1021752 [main] INFO   - 	 Culling...
1021764 [main] INFO   - 	 Reporting...
1021765 [main] INFO   - 	 gen=6, highest: fit=0.99467;[4, 11, 14, 19, 21, 22, 23, 31, 36, 38, 40, 47, 2, 3, 5, 9, 10, 12, 17, 30, 33, 42, 44, 48, 6, 8, 13, 20, 27, 28, 29, 34, 35, 37, 39, 43, 1, 7, 15, 16, 18, 24, 25, 26, 32, 41, 45, 46]
1021765 [main] INFO   - 	 gen=6, median: fit=0.95986;[9, 10, 19, 20, 21, 27, 28, 29, 34, 40, 41, 43, 2, 4, 5, 13, 14, 15, 26, 30, 31, 37, 39, 48, 6, 7, 8, 12, 18, 23, 32, 33, 35, 42, 44, 45, 1, 3, 11, 16, 17, 22, 24, 25, 36, 38, 46, 47]
1021765 [main] INFO   - 	 Mutating...
1021766 [main] INFO   - 	 Immigrating...
1021767 [main] INFO   - 	 Sorting...
1035075 [main] INFO   - 	 Crossing over...
1035077 [main] INFO   - 	 Sorting...
1048258 [main] INFO   - 	 Culling...
1048267 [main] INFO   - 	 Reporting...
1048268 [main] INFO   - 	 gen=7, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1048268 [main] INFO   - 	 gen=7, median: fit=0.96433;[3, 6, 9, 11, 16, 18, 22, 25, 34, 38, 42, 47, 1, 8, 14, 17, 24, 27, 29, 32, 35, 40, 41, 44, 4, 12, 15, 19, 21, 26, 28, 30, 36, 39, 43, 46, 2, 5, 7, 10, 13, 20, 23, 31, 33, 37, 45, 48]
1048268 [main] INFO   - 	 Mutating...
1048269 [main] INFO   - 	 Immigrating...
1048270 [main] INFO   - 	 Sorting...
1061576 [main] INFO   - 	 Crossing over...
1061581 [main] INFO   - 	 Sorting...
1074757 [main] INFO   - 	 Culling...
1074767 [main] INFO   - 	 Reporting...
1074767 [main] INFO   - 	 gen=8, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1074767 [main] INFO   - 	 gen=8, median: fit=0.96699;[3, 6, 9, 11, 16, 18, 22, 25, 34, 38, 42, 47, 1, 8, 14, 17, 24, 27, 29, 32, 35, 40, 41, 44, 4, 12, 15, 19, 21, 26, 28, 30, 36, 39, 43, 46, 2, 5, 7, 10, 13, 20, 23, 31, 33, 37, 45, 48]
1074767 [main] INFO   - 	 Mutating...
1074768 [main] INFO   - 	 Immigrating...
1074769 [main] INFO   - 	 Sorting...
1088090 [main] INFO   - 	 Crossing over...
1088093 [main] INFO   - 	 Sorting...
1101270 [main] INFO   - 	 Culling...
1101282 [main] INFO   - 	 Reporting...
1101282 [main] INFO   - 	 gen=9, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1101282 [main] INFO   - 	 gen=9, median: fit=0.96939;[1, 11, 19, 20, 21, 22, 29, 30, 38, 40, 41, 46, 4, 6, 8, 10, 12, 16, 23, 31, 32, 35, 44, 47, 3, 9, 13, 15, 17, 24, 25, 27, 34, 39, 43, 48, 2, 5, 7, 14, 18, 26, 28, 33, 36, 37, 42, 45]
1101282 [main] INFO   - 	 Mutating...
1101283 [main] INFO   - 	 Immigrating...
1101284 [main] INFO   - 	 Sorting...
1114587 [main] INFO   - 	 Crossing over...
1114589 [main] INFO   - 	 Sorting...
1127765 [main] INFO   - 	 Culling...
1127775 [main] INFO   - 	 Reporting...
1127776 [main] INFO   - 	 gen=10, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1127776 [main] INFO   - 	 gen=10, median: fit=0.97169;[5, 6, 19, 20, 22, 25, 26, 30, 31, 37, 41, 46, 1, 2, 7, 10, 17, 24, 27, 29, 38, 39, 43, 45, 3, 8, 12, 13, 14, 18, 23, 33, 34, 42, 44, 48, 4, 9, 11, 15, 16, 21, 28, 32, 35, 36, 40, 47]
1127776 [main] INFO   - 	 Mutating...
1127777 [main] INFO   - 	 Immigrating...
1127778 [main] INFO   - 	 Sorting...
1141080 [main] INFO   - 	 Crossing over...
1141082 [main] INFO   - 	 Sorting...
1154255 [main] INFO   - 	 Culling...
1154267 [main] INFO   - 	 Reporting...
1154267 [main] INFO   - 	 gen=11, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1154268 [main] INFO   - 	 gen=11, median: fit=0.9733;[2, 5, 11, 16, 17, 20, 28, 29, 33, 36, 43, 47, 1, 10, 14, 19, 21, 22, 24, 31, 38, 39, 40, 48, 4, 6, 12, 13, 18, 23, 26, 32, 37, 41, 42, 45, 3, 7, 8, 9, 15, 25, 27, 30, 34, 35, 44, 46]
1154268 [main] INFO   - 	 Mutating...
1154269 [main] INFO   - 	 Immigrating...
1154270 [main] INFO   - 	 Sorting...
1167569 [main] INFO   - 	 Crossing over...
1167571 [main] INFO   - 	 Sorting...
1180743 [main] INFO   - 	 Culling...
1180753 [main] INFO   - 	 Reporting...
1180754 [main] INFO   - 	 gen=12, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1180754 [main] INFO   - 	 gen=12, median: fit=0.97484;[1, 7, 9, 10, 13, 15, 16, 30, 33, 39, 45, 47, 2, 12, 14, 23, 25, 26, 27, 28, 34, 40, 41, 42, 3, 4, 5, 19, 20, 22, 29, 31, 35, 38, 43, 44, 6, 8, 11, 17, 18, 21, 24, 32, 36, 37, 46, 48]
1180754 [main] INFO   - 	 Mutating...
1180758 [main] INFO   - 	 Immigrating...
1180760 [main] INFO   - 	 Sorting...
1194068 [main] INFO   - 	 Crossing over...
1194070 [main] INFO   - 	 Sorting...
1207248 [main] INFO   - 	 Culling...
1207258 [main] INFO   - 	 Reporting...
1207258 [main] INFO   - 	 gen=13, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1207258 [main] INFO   - 	 gen=13, median: fit=0.97664;[1, 5, 10, 11, 16, 22, 26, 28, 32, 42, 43, 48, 4, 14, 17, 18, 20, 23, 24, 29, 31, 40, 41, 47, 2, 3, 7, 9, 15, 21, 25, 30, 33, 44, 45, 46, 6, 8, 12, 13, 19, 27, 34, 35, 36, 37, 38, 39]
1207258 [main] INFO   - 	 Mutating...
1207259 [main] INFO   - 	 Immigrating...
1207260 [main] INFO   - 	 Sorting...
1220568 [main] INFO   - 	 Crossing over...
1220570 [main] INFO   - 	 Sorting...
1233747 [main] INFO   - 	 Culling...
1233760 [main] INFO   - 	 Reporting...
1233760 [main] INFO   - 	 gen=14, highest: fit=0.9956;[4, 16, 17, 18, 22, 24, 26, 29, 31, 40, 41, 47, 3, 5, 9, 10, 14, 20, 23, 25, 33, 44, 45, 46, 1, 7, 11, 13, 15, 19, 28, 30, 34, 39, 42, 48, 2, 6, 8, 12, 21, 27, 32, 35, 36, 37, 38, 43]
1233760 [main] INFO   - 	 gen=14, median: fit=0.97795;[1, 2, 6, 11, 16, 20, 21, 31, 33, 36, 43, 48, 10, 14, 19, 22, 24, 26, 28, 29, 38, 39, 40, 42, 8, 9, 17, 18, 23, 25, 27, 32, 35, 37, 44, 46, 3, 4, 5, 7, 12, 13, 15, 30, 34, 41, 45, 47]
1233760 [main] INFO   - 	 Mutating...
1233761 [main] INFO   - 	 Immigrating...
1233762 [main] INFO   - 	 Sorting...
1247067 [main] INFO   - 	 Crossing over...
1247070 [main] INFO   - 	 Sorting...
1260242 [main] INFO   - 	 Culling...
1260252 [main] INFO   - 	 Reporting...
1260253 [main] INFO   - 	 gen=15, highest: fit=0.99671;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1260253 [main] INFO   - 	 gen=15, median: fit=0.97916;[1, 4, 6, 17, 20, 28, 30, 33, 34, 36, 40, 47, 2, 3, 5, 7, 15, 19, 22, 32, 35, 38, 39, 48, 10, 11, 13, 16, 23, 24, 25, 29, 31, 42, 43, 44, 8, 9, 12, 14, 18, 21, 26, 27, 37, 41, 45, 46]
1260253 [main] INFO   - 	 Mutating...
1260254 [main] INFO   - 	 Immigrating...
1260255 [main] INFO   - 	 Sorting...
1273562 [main] INFO   - 	 Crossing over...
1273564 [main] INFO   - 	 Sorting...
1286742 [main] INFO   - 	 Culling...
1286752 [main] INFO   - 	 Reporting...
1286752 [main] INFO   - 	 gen=16, highest: fit=0.99874;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1286752 [main] INFO   - 	 gen=16, median: fit=0.98032;[1, 3, 9, 13, 15, 18, 20, 32, 35, 42, 43, 47, 4, 6, 8, 12, 21, 28, 29, 31, 37, 38, 40, 46, 2, 10, 14, 17, 22, 23, 25, 26, 34, 39, 44, 45, 5, 7, 11, 16, 19, 24, 27, 30, 33, 36, 41, 48]
1286752 [main] INFO   - 	 Mutating...
1286754 [main] INFO   - 	 Immigrating...
1286755 [main] INFO   - 	 Sorting...
1300061 [main] INFO   - 	 Crossing over...
1300064 [main] INFO   - 	 Sorting...
1313244 [main] INFO   - 	 Culling...
1313257 [main] INFO   - 	 Reporting...
1313257 [main] INFO   - 	 gen=17, highest: fit=0.99874;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1313257 [main] INFO   - 	 gen=17, median: fit=0.98155;[1, 2, 10, 16, 19, 23, 32, 33, 36, 39, 40, 46, 3, 4, 9, 13, 15, 21, 22, 25, 35, 41, 45, 47, 5, 6, 8, 12, 18, 26, 27, 31, 34, 37, 43, 44, 7, 11, 14, 17, 20, 24, 28, 29, 30, 38, 42, 48]
1313257 [main] INFO   - 	 Mutating...
1313259 [main] INFO   - 	 Immigrating...
1313260 [main] INFO   - 	 Sorting...
1326566 [main] INFO   - 	 Crossing over...
1326573 [main] INFO   - 	 Sorting...
1339749 [main] INFO   - 	 Culling...
1339758 [main] INFO   - 	 Reporting...
1339759 [main] INFO   - 	 gen=18, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1339759 [main] INFO   - 	 gen=18, median: fit=0.9829;[5, 8, 9, 23, 27, 28, 29, 30, 31, 34, 42, 44, 3, 4, 14, 18, 19, 21, 24, 25, 38, 40, 43, 47, 1, 2, 6, 10, 16, 26, 32, 33, 35, 36, 39, 46, 7, 11, 12, 13, 15, 17, 20, 22, 37, 41, 45, 48]
1339759 [main] INFO   - 	 Mutating...
1339763 [main] INFO   - 	 Immigrating...
1339764 [main] INFO   - 	 Sorting...
1353075 [main] INFO   - 	 Crossing over...
1353078 [main] INFO   - 	 Sorting...
1366253 [main] INFO   - 	 Culling...
1366263 [main] INFO   - 	 Reporting...
1366264 [main] INFO   - 	 gen=19, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1366264 [main] INFO   - 	 gen=19, median: fit=0.98409;[6, 8, 10, 14, 15, 24, 29, 35, 36, 38, 39, 44, 7, 13, 21, 22, 23, 26, 28, 30, 34, 40, 42, 43, 2, 3, 4, 5, 11, 12, 16, 19, 37, 41, 46, 48, 1, 9, 17, 18, 20, 25, 27, 31, 32, 33, 45, 47]
1366264 [main] INFO   - 	 Mutating...
1366266 [main] INFO   - 	 Immigrating...
1366266 [main] INFO   - 	 Sorting...
1379575 [main] INFO   - 	 Crossing over...
1379577 [main] INFO   - 	 Sorting...
1392761 [main] INFO   - 	 Culling...
1392774 [main] INFO   - 	 Reporting...
1392774 [main] INFO   - 	 gen=20, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1392774 [main] INFO   - 	 gen=20, median: fit=0.98511;[13, 17, 18, 22, 23, 24, 26, 27, 30, 39, 42, 44, 4, 10, 11, 14, 16, 21, 28, 32, 37, 38, 40, 47, 1, 8, 9, 12, 15, 25, 29, 34, 35, 36, 45, 46, 2, 3, 5, 6, 7, 19, 20, 31, 33, 41, 43, 48]
1392774 [main] INFO   - 	 Mutating...
1392776 [main] INFO   - 	 Immigrating...
1392777 [main] INFO   - 	 Sorting...
1406092 [main] INFO   - 	 Crossing over...
1406095 [main] INFO   - 	 Sorting...
1419269 [main] INFO   - 	 Culling...
1419281 [main] INFO   - 	 Reporting...
1419281 [main] INFO   - 	 gen=21, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1419282 [main] INFO   - 	 gen=21, median: fit=0.98639;[3, 4, 5, 6, 16, 23, 30, 32, 34, 35, 41, 47, 8, 9, 14, 17, 18, 19, 25, 33, 36, 38, 40, 48, 1, 7, 10, 11, 20, 22, 27, 31, 37, 39, 43, 46, 2, 12, 13, 15, 21, 24, 26, 28, 29, 42, 44, 45]
1419282 [main] INFO   - 	 Mutating...
1419284 [main] INFO   - 	 Immigrating...
1419285 [main] INFO   - 	 Sorting...
1432594 [main] INFO   - 	 Crossing over...
1432596 [main] INFO   - 	 Sorting...
1445770 [main] INFO   - 	 Culling...
1445780 [main] INFO   - 	 Reporting...
1445780 [main] INFO   - 	 gen=22, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1445781 [main] INFO   - 	 gen=22, median: fit=0.98723;[1, 7, 9, 10, 13, 15, 16, 30, 33, 39, 45, 47, 6, 11, 14, 18, 23, 24, 26, 27, 36, 38, 41, 48, 4, 5, 8, 12, 19, 21, 22, 31, 37, 40, 44, 46, 2, 3, 17, 20, 25, 28, 29, 32, 34, 35, 42, 43]
1445781 [main] INFO   - 	 Mutating...
1445783 [main] INFO   - 	 Immigrating...
1445783 [main] INFO   - 	 Sorting...
1459095 [main] INFO   - 	 Crossing over...
1459100 [main] INFO   - 	 Sorting...
1472279 [main] INFO   - 	 Culling...
1472289 [main] INFO   - 	 Reporting...
1472289 [main] INFO   - 	 gen=23, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1472289 [main] INFO   - 	 gen=23, median: fit=0.98798;[4, 12, 15, 18, 19, 25, 30, 32, 35, 36, 42, 44, 1, 2, 6, 10, 23, 26, 29, 33, 37, 38, 40, 43, 5, 7, 16, 17, 20, 21, 24, 31, 34, 39, 45, 46, 3, 8, 9, 11, 13, 14, 22, 27, 28, 41, 47, 48]
1472289 [main] INFO   - 	 Mutating...
1472291 [main] INFO   - 	 Immigrating...
1472292 [main] INFO   - 	 Sorting...
1485605 [main] INFO   - 	 Crossing over...
1485607 [main] INFO   - 	 Sorting...
1498779 [main] INFO   - 	 Culling...
1498792 [main] INFO   - 	 Reporting...
1498793 [main] INFO   - 	 gen=24, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1498793 [main] INFO   - 	 gen=24, median: fit=0.98895;[5, 12, 14, 18, 20, 22, 26, 28, 37, 40, 41, 47, 1, 6, 10, 15, 19, 27, 32, 33, 36, 38, 39, 43, 7, 8, 9, 13, 21, 23, 30, 31, 34, 35, 44, 45, 2, 3, 4, 11, 16, 17, 24, 25, 29, 42, 46, 48]
1498793 [main] INFO   - 	 Mutating...
1498795 [main] INFO   - 	 Immigrating...
1498796 [main] INFO   - 	 Sorting...
1512108 [main] INFO   - 	 Crossing over...
1512110 [main] INFO   - 	 Sorting...
1525289 [main] INFO   - 	 Culling...
1525301 [main] INFO   - 	 Reporting...
1525302 [main] INFO   - 	 gen=25, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1525302 [main] INFO   - 	 gen=25, median: fit=0.98966;[5, 6, 19, 20, 22, 25, 26, 30, 31, 37, 41, 46, 1, 2, 7, 10, 17, 24, 27, 29, 38, 39, 43, 45, 3, 9, 12, 15, 16, 18, 23, 28, 35, 40, 44, 48, 4, 8, 11, 13, 14, 21, 32, 33, 34, 36, 42, 47]
1525302 [main] INFO   - 	 Mutating...
1525304 [main] INFO   - 	 Immigrating...
1525305 [main] INFO   - 	 Sorting...
1538619 [main] INFO   - 	 Crossing over...
1538621 [main] INFO   - 	 Sorting...
