0    [main] INFO   - 	 === Sub-population #0 ===
1405771 [main] INFO   - 	 Sorting...
1419126 [main] INFO   - 	 Crossing over...
1419130 [main] INFO   - 	 Sorting...
1426729 [main] INFO   - 	 Culling...
1426741 [main] INFO   - 	 Reporting...
1426741 [main] INFO   - 	 gen=66, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1426742 [main] INFO   - 	 gen=66, median: fit=0.989171875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1426742 [main] INFO   - 	 Mutating...
1426751 [main] INFO   - 	 Immigrating...
1426752 [main] INFO   - 	 Sorting...
1440093 [main] INFO   - 	 Crossing over...
1440097 [main] INFO   - 	 Sorting...
1447727 [main] INFO   - 	 Culling...
1447738 [main] INFO   - 	 Reporting...
1447739 [main] INFO   - 	 gen=67, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1447739 [main] INFO   - 	 gen=67, median: fit=0.989203125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 7, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 5, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1447739 [main] INFO   - 	 Mutating...
1447749 [main] INFO   - 	 Immigrating...
1447750 [main] INFO   - 	 Sorting...
1461109 [main] INFO   - 	 Crossing over...
1461113 [main] INFO   - 	 Sorting...
1468771 [main] INFO   - 	 Culling...
1468783 [main] INFO   - 	 Reporting...
1468784 [main] INFO   - 	 gen=68, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1468784 [main] INFO   - 	 gen=68, median: fit=0.989265625;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1468784 [main] INFO   - 	 Mutating...
1468794 [main] INFO   - 	 Immigrating...
1468795 [main] INFO   - 	 Sorting...
1482276 [main] INFO   - 	 Crossing over...
1482280 [main] INFO   - 	 Sorting...
1490056 [main] INFO   - 	 Culling...
1490069 [main] INFO   - 	 Reporting...
1490070 [main] INFO   - 	 gen=69, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1490070 [main] INFO   - 	 gen=69, median: fit=0.98928125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1490070 [main] INFO   - 	 Mutating...
1490079 [main] INFO   - 	 Immigrating...
1490081 [main] INFO   - 	 Sorting...
1503441 [main] INFO   - 	 Crossing over...
1503445 [main] INFO   - 	 Sorting...
1511088 [main] INFO   - 	 Culling...
1511100 [main] INFO   - 	 Reporting...
1511100 [main] INFO   - 	 gen=70, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1511101 [main] INFO   - 	 gen=70, median: fit=0.989328125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1511101 [main] INFO   - 	 Mutating...
1511113 [main] INFO   - 	 Immigrating...
1511114 [main] INFO   - 	 Sorting...
1524494 [main] INFO   - 	 Crossing over...
1524499 [main] INFO   - 	 Sorting...
1532131 [main] INFO   - 	 Culling...
1532143 [main] INFO   - 	 Reporting...
1532143 [main] INFO   - 	 gen=71, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1532144 [main] INFO   - 	 gen=71, median: fit=0.98934375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1532144 [main] INFO   - 	 Mutating...
1532153 [main] INFO   - 	 Immigrating...
1532155 [main] INFO   - 	 Sorting...
1545506 [main] INFO   - 	 Crossing over...
1545510 [main] INFO   - 	 Sorting...
1553131 [main] INFO   - 	 Culling...
1553143 [main] INFO   - 	 Reporting...
1553143 [main] INFO   - 	 gen=72, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1553143 [main] INFO   - 	 gen=72, median: fit=0.989375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 7, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 5, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1553143 [main] INFO   - 	 Mutating...
1553154 [main] INFO   - 	 Immigrating...
1553156 [main] INFO   - 	 Sorting...
1566515 [main] INFO   - 	 Crossing over...
1566519 [main] INFO   - 	 Sorting...
1574173 [main] INFO   - 	 Culling...
1574184 [main] INFO   - 	 Reporting...
1574184 [main] INFO   - 	 gen=73, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1574185 [main] INFO   - 	 gen=73, median: fit=0.98940625;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 41, 42, 44]
1574185 [main] INFO   - 	 Mutating...
1574194 [main] INFO   - 	 Immigrating...
1574196 [main] INFO   - 	 Sorting...
1587684 [main] INFO   - 	 Crossing over...
1587688 [main] INFO   - 	 Sorting...
1595527 [main] INFO   - 	 Culling...
1595545 [main] INFO   - 	 Reporting...
1595545 [main] INFO   - 	 gen=74, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1595546 [main] INFO   - 	 gen=74, median: fit=0.9894375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1595546 [main] INFO   - 	 Mutating...
1595557 [main] INFO   - 	 Immigrating...
1595559 [main] INFO   - 	 Sorting...
1608935 [main] INFO   - 	 Crossing over...
1608939 [main] INFO   - 	 Sorting...
1616601 [main] INFO   - 	 Culling...
1616613 [main] INFO   - 	 Reporting...
1616613 [main] INFO   - 	 gen=75, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1616613 [main] INFO   - 	 gen=75, median: fit=0.989453125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1616613 [main] INFO   - 	 Mutating...
1616626 [main] INFO   - 	 Immigrating...
1616628 [main] INFO   - 	 Sorting...
1630073 [main] INFO   - 	 Crossing over...
1630078 [main] INFO   - 	 Sorting...
1637698 [main] INFO   - 	 Culling...
1637710 [main] INFO   - 	 Reporting...
1637711 [main] INFO   - 	 gen=76, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1637711 [main] INFO   - 	 gen=76, median: fit=0.989484375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1637711 [main] INFO   - 	 Mutating...
1637721 [main] INFO   - 	 Immigrating...
1637723 [main] INFO   - 	 Sorting...
1651092 [main] INFO   - 	 Crossing over...
1651096 [main] INFO   - 	 Sorting...
1658751 [main] INFO   - 	 Culling...
1658763 [main] INFO   - 	 Reporting...
1658763 [main] INFO   - 	 gen=77, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1658763 [main] INFO   - 	 gen=77, median: fit=0.9895;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1658763 [main] INFO   - 	 Mutating...
1658773 [main] INFO   - 	 Immigrating...
1658775 [main] INFO   - 	 Sorting...
1672140 [main] INFO   - 	 Crossing over...
1672144 [main] INFO   - 	 Sorting...
1679785 [main] INFO   - 	 Culling...
1679798 [main] INFO   - 	 Reporting...
1679799 [main] INFO   - 	 gen=78, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1679799 [main] INFO   - 	 gen=78, median: fit=0.98953125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1679799 [main] INFO   - 	 Mutating...
1679810 [main] INFO   - 	 Immigrating...
1679812 [main] INFO   - 	 Sorting...
1693195 [main] INFO   - 	 Crossing over...
1693199 [main] INFO   - 	 Sorting...
1701053 [main] INFO   - 	 Culling...
1701064 [main] INFO   - 	 Reporting...
1701064 [main] INFO   - 	 gen=79, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1701065 [main] INFO   - 	 gen=79, median: fit=0.9895625;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1701065 [main] INFO   - 	 Mutating...
1701076 [main] INFO   - 	 Immigrating...
1701077 [main] INFO   - 	 Sorting...
1714463 [main] INFO   - 	 Crossing over...
1714467 [main] INFO   - 	 Sorting...
1722120 [main] INFO   - 	 Culling...
1722132 [main] INFO   - 	 Reporting...
1722132 [main] INFO   - 	 gen=80, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1722133 [main] INFO   - 	 gen=80, median: fit=0.98959375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1722133 [main] INFO   - 	 Mutating...
1722143 [main] INFO   - 	 Immigrating...
1722145 [main] INFO   - 	 Sorting...
1735564 [main] INFO   - 	 Crossing over...
1735568 [main] INFO   - 	 Sorting...
1743198 [main] INFO   - 	 Culling...
1743209 [main] INFO   - 	 Reporting...
1743209 [main] INFO   - 	 gen=81, highest: fit=0.9931875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1743210 [main] INFO   - 	 gen=81, median: fit=0.989609375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1743210 [main] INFO   - 	 Mutating...
1743221 [main] INFO   - 	 Immigrating...
1743222 [main] INFO   - 	 Sorting...
1756616 [main] INFO   - 	 Crossing over...
1756620 [main] INFO   - 	 Sorting...
1764267 [main] INFO   - 	 Culling...
1764278 [main] INFO   - 	 Reporting...
1764279 [main] INFO   - 	 gen=82, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1764279 [main] INFO   - 	 gen=82, median: fit=0.98965625;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1764279 [main] INFO   - 	 Mutating...
1764291 [main] INFO   - 	 Immigrating...
1764293 [main] INFO   - 	 Sorting...
1777673 [main] INFO   - 	 Crossing over...
1777677 [main] INFO   - 	 Sorting...
1785325 [main] INFO   - 	 Culling...
1785337 [main] INFO   - 	 Reporting...
1785338 [main] INFO   - 	 gen=83, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1785338 [main] INFO   - 	 gen=83, median: fit=0.9896875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1785338 [main] INFO   - 	 Mutating...
1785349 [main] INFO   - 	 Immigrating...
1785350 [main] INFO   - 	 Sorting...
1798786 [main] INFO   - 	 Crossing over...
1798790 [main] INFO   - 	 Sorting...
1806638 [main] INFO   - 	 Culling...
1806650 [main] INFO   - 	 Reporting...
1806650 [main] INFO   - 	 gen=84, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1806650 [main] INFO   - 	 gen=84, median: fit=0.989703125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1806650 [main] INFO   - 	 Mutating...
1806662 [main] INFO   - 	 Immigrating...
1806664 [main] INFO   - 	 Sorting...
1820066 [main] INFO   - 	 Crossing over...
1820071 [main] INFO   - 	 Sorting...
1827715 [main] INFO   - 	 Culling...
1827726 [main] INFO   - 	 Reporting...
1827727 [main] INFO   - 	 gen=85, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1827727 [main] INFO   - 	 gen=85, median: fit=0.98975;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 7, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 5, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1827727 [main] INFO   - 	 Mutating...
1827740 [main] INFO   - 	 Immigrating...
1827741 [main] INFO   - 	 Sorting...
1841147 [main] INFO   - 	 Crossing over...
1841152 [main] INFO   - 	 Sorting...
1848778 [main] INFO   - 	 Culling...
1848790 [main] INFO   - 	 Reporting...
1848790 [main] INFO   - 	 gen=86, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1848790 [main] INFO   - 	 gen=86, median: fit=0.989765625;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1848790 [main] INFO   - 	 Mutating...
1848802 [main] INFO   - 	 Immigrating...
1848804 [main] INFO   - 	 Sorting...
1862213 [main] INFO   - 	 Crossing over...
1862217 [main] INFO   - 	 Sorting...
1869840 [main] INFO   - 	 Culling...
1869851 [main] INFO   - 	 Reporting...
1869852 [main] INFO   - 	 gen=87, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1869852 [main] INFO   - 	 gen=87, median: fit=0.98978125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1869852 [main] INFO   - 	 Mutating...
1869864 [main] INFO   - 	 Immigrating...
1869866 [main] INFO   - 	 Sorting...
1883312 [main] INFO   - 	 Crossing over...
1883316 [main] INFO   - 	 Sorting...
1890969 [main] INFO   - 	 Culling...
1890981 [main] INFO   - 	 Reporting...
1890982 [main] INFO   - 	 gen=88, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1890982 [main] INFO   - 	 gen=88, median: fit=0.989796875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 7, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 5, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1890982 [main] INFO   - 	 Mutating...
1890994 [main] INFO   - 	 Immigrating...
1890995 [main] INFO   - 	 Sorting...
1904487 [main] INFO   - 	 Crossing over...
1904492 [main] INFO   - 	 Sorting...
1912374 [main] INFO   - 	 Culling...
1912385 [main] INFO   - 	 Reporting...
1912386 [main] INFO   - 	 gen=89, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1912386 [main] INFO   - 	 gen=89, median: fit=0.9898125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1912386 [main] INFO   - 	 Mutating...
1912398 [main] INFO   - 	 Immigrating...
1912399 [main] INFO   - 	 Sorting...
1925874 [main] INFO   - 	 Crossing over...
1925879 [main] INFO   - 	 Sorting...
1933513 [main] INFO   - 	 Culling...
1933525 [main] INFO   - 	 Reporting...
1933526 [main] INFO   - 	 gen=90, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1933526 [main] INFO   - 	 gen=90, median: fit=0.98984375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1933526 [main] INFO   - 	 Mutating...
1933538 [main] INFO   - 	 Immigrating...
1933540 [main] INFO   - 	 Sorting...
1946971 [main] INFO   - 	 Crossing over...
1946975 [main] INFO   - 	 Sorting...
1954622 [main] INFO   - 	 Culling...
1954634 [main] INFO   - 	 Reporting...
1954634 [main] INFO   - 	 gen=91, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1954635 [main] INFO   - 	 gen=91, median: fit=0.989859375;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 32, 34, 38, 44, 46, 3, 7, 13, 14, 17, 21, 23, 31, 39, 41, 42, 43]
1954635 [main] INFO   - 	 Mutating...
1954648 [main] INFO   - 	 Immigrating...
1954650 [main] INFO   - 	 Sorting...
1968115 [main] INFO   - 	 Crossing over...
1968119 [main] INFO   - 	 Sorting...
1975784 [main] INFO   - 	 Culling...
1975795 [main] INFO   - 	 Reporting...
1975795 [main] INFO   - 	 gen=92, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
1975795 [main] INFO   - 	 gen=92, median: fit=0.989875;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 40, 48, 5, 9, 10, 11, 12, 22, 29, 31, 34, 38, 43, 46, 3, 7, 13, 14, 17, 21, 23, 32, 39, 41, 42, 44]
1975795 [main] INFO   - 	 Mutating...
1975810 [main] INFO   - 	 Immigrating...
1975812 [main] INFO   - 	 Sorting...
1989234 [main] INFO   - 	 Crossing over...
1989243 [main] INFO   - 	 Sorting...
1996914 [main] INFO   - 	 Culling...
1996926 [main] INFO   - 	 Reporting...
1996926 [main] INFO   - 	 gen=93, highest: fit=0.993828125;[1, 6, 8, 18, 20, 26, 27, 30, 33, 35, 45, 47, 2, 4, 15, 16, 19, 24, 25, 28, 36, 37, 42, 48, 3, 5, 11, 12, 21, 22, 23, 31, 34, 39, 43, 46, 7, 9, 10, 13, 14, 17, 29, 32, 38, 40, 41, 44]
