0    [main] INFO   - 	 === Sub-population #0 ===
597267 [main] INFO   - 	 gen=28, highest: fit=0.9981;[5, 13, 15, 19, 21, 23, 25, 32, 35, 38, 40, 47, 3, 7, 8, 11, 12, 14, 29, 30, 33, 41, 44, 46, 2, 9, 16, 17, 18, 24, 26, 34, 36, 39, 42, 43, 1, 4, 6, 10, 20, 22, 27, 28, 31, 37, 45, 48]
597267 [main] INFO   - 	 gen=28, median: fit=0.98938;[1, 3, 5, 19, 21, 22, 27, 29, 30, 32, 46, 48, 6, 11, 12, 13, 14, 15, 17, 20, 39, 43, 44, 45, 2, 4, 8, 10, 23, 24, 28, 34, 35, 38, 41, 47, 7, 9, 16, 18, 25, 26, 31, 33, 36, 37, 40, 42]
597267 [main] INFO   - 	 Mutating...
597270 [main] INFO   - 	 Immigrating...
597271 [main] INFO   - 	 Sorting...
604541 [main] INFO   - 	 Crossing over...
604544 [main] INFO   - 	 Sorting...
617724 [main] INFO   - 	 Culling...
617738 [main] INFO   - 	 Reporting...
617738 [main] INFO   - 	 gen=29, highest: fit=0.9981;[5, 13, 15, 19, 21, 23, 25, 32, 35, 38, 40, 47, 3, 7, 8, 11, 12, 14, 29, 30, 33, 41, 44, 46, 2, 9, 16, 17, 18, 24, 26, 34, 36, 39, 42, 43, 1, 4, 6, 10, 20, 22, 27, 28, 31, 37, 45, 48]
617738 [main] INFO   - 	 gen=29, median: fit=0.99017;[5, 11, 12, 16, 18, 19, 20, 25, 39, 40, 41, 47, 1, 3, 13, 14, 15, 22, 27, 30, 34, 37, 45, 46, 2, 8, 17, 21, 23, 26, 28, 32, 35, 36, 43, 44, 4, 6, 7, 9, 10, 24, 29, 31, 33, 38, 42, 48]
617738 [main] INFO   - 	 Merging subpopulation with main population...
