0    [main] INFO   - 	 === Sub-population #0 ===
969665 [main] INFO   - 	 gen=20, median: fit=0.96453125;[2, 7, 9, 10, 20, 25, 27, 32, 37, 40, 41, 44, 1, 11, 13, 17, 18, 21, 22, 29, 30, 34, 42, 47, 5, 6, 8, 14, 23, 24, 28, 33, 35, 38, 39, 46, 3, 4, 12, 15, 16, 19, 26, 31, 36, 43, 45, 48]
969665 [main] INFO   - 	 Mutating...
969668 [main] INFO   - 	 Immigrating...
969668 [main] INFO   - 	 Sorting...
977977 [main] INFO   - 	 Crossing over...
977980 [main] INFO   - 	 Sorting...
982728 [main] INFO   - 	 Culling...
982738 [main] INFO   - 	 Reporting...
982739 [main] INFO   - 	 gen=21, highest: fit=0.9811875;[2, 4, 12, 13, 20, 21, 27, 29, 34, 39, 43, 47, 3, 6, 10, 18, 19, 22, 26, 33, 35, 41, 42, 45, 5, 7, 9, 14, 15, 23, 25, 30, 32, 38, 40, 48, 1, 8, 11, 16, 17, 24, 28, 31, 36, 37, 44, 46]
982739 [main] INFO   - 	 gen=21, median: fit=0.965421875;[2, 4, 12, 13, 20, 21, 27, 29, 34, 38, 39, 43, 3, 6, 10, 18, 19, 22, 26, 33, 35, 41, 42, 45, 1, 7, 9, 15, 23, 24, 25, 30, 32, 36, 40, 48, 5, 8, 11, 14, 16, 17, 28, 31, 37, 44, 46, 47]
982739 [main] INFO   - 	 Mutating...
982741 [main] INFO   - 	 Immigrating...
982742 [main] INFO   - 	 Sorting...
991038 [main] INFO   - 	 Crossing over...
991041 [main] INFO   - 	 Sorting...
995768 [main] INFO   - 	 Culling...
995778 [main] INFO   - 	 Reporting...
995778 [main] INFO   - 	 gen=22, highest: fit=0.9811875;[2, 4, 12, 13, 20, 21, 27, 29, 34, 39, 43, 47, 3, 6, 10, 18, 19, 22, 26, 33, 35, 41, 42, 45, 5, 7, 9, 14, 15, 23, 25, 30, 32, 38, 40, 48, 1, 8, 11, 16, 17, 24, 28, 31, 36, 37, 44, 46]
995778 [main] INFO   - 	 gen=22, median: fit=0.966046875;[4, 8, 14, 17, 19, 20, 31, 32, 33, 35, 44, 45, 1, 10, 12, 15, 21, 22, 25, 28, 38, 42, 43, 47, 2, 6, 7, 11, 13, 24, 26, 27, 36, 37, 39, 46, 3, 5, 9, 16, 18, 23, 29, 30, 34, 40, 41, 48]
995778 [main] INFO   - 	 Mutating...
995781 [main] INFO   - 	 Immigrating...
995782 [main] INFO   - 	 Sorting...
1004095 [main] INFO   - 	 Crossing over...
1004098 [main] INFO   - 	 Sorting...
1008836 [main] INFO   - 	 Culling...
1008846 [main] INFO   - 	 Reporting...
1008847 [main] INFO   - 	 gen=23, highest: fit=0.9811875;[2, 4, 12, 13, 20, 21, 27, 29, 34, 39, 43, 47, 3, 6, 10, 18, 19, 22, 26, 33, 35, 41, 42, 45, 5, 7, 9, 14, 15, 23, 25, 30, 32, 38, 40, 48, 1, 8, 11, 16, 17, 24, 28, 31, 36, 37, 44, 46]
1008847 [main] INFO   - 	 gen=23, median: fit=0.967109375;[1, 2, 12, 15, 21, 22, 25, 28, 33, 42, 45, 47, 3, 6, 10, 13, 23, 26, 27, 29, 31, 32, 43, 48, 4, 7, 11, 17, 18, 24, 30, 34, 37, 38, 39, 44, 5, 8, 9, 14, 16, 19, 20, 35, 36, 40, 41, 46]
1008847 [main] INFO   - 	 Mutating...
1008850 [main] INFO   - 	 Immigrating...
1008851 [main] INFO   - 	 Sorting...
1017128 [main] INFO   - 	 Crossing over...
1017131 [main] INFO   - 	 Sorting...
1021844 [main] INFO   - 	 Culling...
1021860 [main] INFO   - 	 Reporting...
1021860 [main] INFO   - 	 gen=24, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1021860 [main] INFO   - 	 gen=24, median: fit=0.967984375;[2, 4, 12, 13, 20, 21, 27, 29, 34, 38, 39, 43, 3, 6, 10, 18, 19, 22, 26, 33, 35, 41, 42, 45, 5, 7, 9, 14, 15, 23, 25, 30, 32, 40, 47, 48, 1, 8, 11, 16, 17, 24, 28, 31, 36, 37, 44, 46]
1021860 [main] INFO   - 	 Mutating...
1021863 [main] INFO   - 	 Immigrating...
1021864 [main] INFO   - 	 Sorting...
1030162 [main] INFO   - 	 Crossing over...
1030165 [main] INFO   - 	 Sorting...
1034893 [main] INFO   - 	 Culling...
1034903 [main] INFO   - 	 Reporting...
1034904 [main] INFO   - 	 gen=25, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1034904 [main] INFO   - 	 gen=25, median: fit=0.9686875;[3, 4, 10, 16, 18, 19, 21, 26, 33, 41, 42, 46, 1, 9, 11, 14, 22, 25, 29, 32, 34, 35, 45, 47, 5, 7, 8, 12, 15, 27, 28, 31, 37, 38, 40, 43, 2, 6, 13, 17, 20, 23, 24, 30, 36, 39, 44, 48]
1034904 [main] INFO   - 	 Mutating...
1034907 [main] INFO   - 	 Immigrating...
1034908 [main] INFO   - 	 Sorting...
1043203 [main] INFO   - 	 Crossing over...
1043206 [main] INFO   - 	 Sorting...
1047988 [main] INFO   - 	 Culling...
1047999 [main] INFO   - 	 Reporting...
1047999 [main] INFO   - 	 gen=26, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1048000 [main] INFO   - 	 gen=26, median: fit=0.96934375;[2, 4, 12, 13, 20, 21, 27, 29, 34, 38, 39, 43, 3, 6, 10, 18, 19, 22, 26, 33, 35, 41, 42, 45, 5, 7, 9, 14, 15, 23, 25, 30, 32, 40, 47, 48, 1, 8, 11, 16, 17, 24, 28, 31, 36, 37, 44, 46]
1048000 [main] INFO   - 	 Mutating...
1048003 [main] INFO   - 	 Immigrating...
1048004 [main] INFO   - 	 Sorting...
1056343 [main] INFO   - 	 Crossing over...
1056345 [main] INFO   - 	 Sorting...
1061092 [main] INFO   - 	 Culling...
1061102 [main] INFO   - 	 Reporting...
1061103 [main] INFO   - 	 gen=27, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1061103 [main] INFO   - 	 gen=27, median: fit=0.969828125;[5, 8, 9, 10, 20, 25, 27, 33, 39, 40, 42, 43, 4, 7, 11, 14, 17, 22, 24, 29, 32, 36, 44, 46, 2, 3, 12, 13, 18, 21, 26, 34, 35, 38, 41, 45, 1, 6, 15, 16, 19, 23, 28, 30, 31, 37, 47, 48]
1061103 [main] INFO   - 	 Mutating...
1061106 [main] INFO   - 	 Immigrating...
1061107 [main] INFO   - 	 Sorting...
1069463 [main] INFO   - 	 Crossing over...
1069466 [main] INFO   - 	 Sorting...
1074325 [main] INFO   - 	 Culling...
1074335 [main] INFO   - 	 Reporting...
1074336 [main] INFO   - 	 gen=28, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1074336 [main] INFO   - 	 gen=28, median: fit=0.970265625;[1, 7, 12, 15, 19, 20, 22, 33, 34, 36, 43, 45, 3, 5, 6, 13, 17, 21, 27, 30, 32, 40, 42, 48, 2, 9, 10, 16, 18, 23, 24, 35, 37, 38, 41, 46, 4, 8, 11, 14, 25, 26, 28, 29, 31, 39, 44, 47]
1074336 [main] INFO   - 	 Mutating...
1074339 [main] INFO   - 	 Immigrating...
1074340 [main] INFO   - 	 Sorting...
1082654 [main] INFO   - 	 Crossing over...
1082657 [main] INFO   - 	 Sorting...
1087404 [main] INFO   - 	 Culling...
1087414 [main] INFO   - 	 Reporting...
1087415 [main] INFO   - 	 gen=29, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1087415 [main] INFO   - 	 gen=29, median: fit=0.970921875;[5, 8, 9, 10, 20, 25, 27, 33, 39, 40, 42, 43, 4, 7, 11, 14, 17, 22, 24, 29, 32, 36, 44, 46, 2, 3, 13, 15, 16, 19, 31, 34, 35, 37, 41, 45, 1, 6, 12, 18, 21, 23, 26, 28, 30, 38, 47, 48]
1087415 [main] INFO   - 	 Mutating...
1087418 [main] INFO   - 	 Immigrating...
1087419 [main] INFO   - 	 Sorting...
1095746 [main] INFO   - 	 Crossing over...
1095748 [main] INFO   - 	 Sorting...
1100515 [main] INFO   - 	 Culling...
1100525 [main] INFO   - 	 Reporting...
1100525 [main] INFO   - 	 gen=30, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1100526 [main] INFO   - 	 gen=30, median: fit=0.971390625;[1, 6, 12, 15, 19, 20, 22, 33, 34, 36, 43, 45, 3, 5, 7, 13, 17, 21, 27, 30, 32, 40, 42, 48, 2, 9, 10, 16, 18, 23, 24, 35, 37, 38, 41, 46, 4, 8, 11, 14, 25, 26, 28, 29, 31, 39, 44, 47]
1100526 [main] INFO   - 	 Mutating...
1100529 [main] INFO   - 	 Immigrating...
1100530 [main] INFO   - 	 Sorting...
1108994 [main] INFO   - 	 Crossing over...
1108997 [main] INFO   - 	 Sorting...
1113734 [main] INFO   - 	 Culling...
1113744 [main] INFO   - 	 Reporting...
1113745 [main] INFO   - 	 gen=31, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1113745 [main] INFO   - 	 gen=31, median: fit=0.971984375;[1, 3, 14, 17, 20, 21, 24, 27, 39, 41, 43, 45, 2, 10, 12, 15, 22, 25, 26, 28, 33, 36, 42, 47, 6, 7, 8, 11, 13, 18, 31, 32, 37, 38, 40, 46, 4, 5, 9, 16, 19, 23, 29, 30, 34, 35, 44, 48]
1113745 [main] INFO   - 	 Mutating...
1113749 [main] INFO   - 	 Immigrating...
1113749 [main] INFO   - 	 Sorting...
1122052 [main] INFO   - 	 Crossing over...
1122055 [main] INFO   - 	 Sorting...
1126807 [main] INFO   - 	 Culling...
1126817 [main] INFO   - 	 Reporting...
1126817 [main] INFO   - 	 gen=32, highest: fit=0.98334375;[1, 6, 12, 15, 17, 19, 24, 33, 34, 36, 43, 45, 3, 5, 7, 20, 21, 22, 27, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 25, 26, 29, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1126817 [main] INFO   - 	 gen=32, median: fit=0.9725625;[4, 5, 10, 17, 18, 21, 22, 30, 37, 39, 42, 48, 7, 8, 9, 14, 16, 27, 28, 32, 34, 40, 41, 46, 1, 2, 11, 13, 20, 24, 25, 29, 33, 35, 44, 47, 3, 6, 12, 15, 19, 23, 26, 31, 36, 38, 43, 45]
1126817 [main] INFO   - 	 Mutating...
1126821 [main] INFO   - 	 Immigrating...
1126822 [main] INFO   - 	 Sorting...
1135143 [main] INFO   - 	 Crossing over...
1135146 [main] INFO   - 	 Sorting...
1139894 [main] INFO   - 	 Culling...
1139904 [main] INFO   - 	 Reporting...
1139905 [main] INFO   - 	 gen=33, highest: fit=0.985953125;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 13, 21, 23, 27, 30, 32, 39, 42, 48, 2, 4, 10, 16, 18, 25, 26, 28, 35, 38, 41, 47]
1139905 [main] INFO   - 	 gen=33, median: fit=0.973359375;[2, 5, 11, 20, 23, 24, 28, 31, 32, 34, 43, 48, 3, 8, 9, 10, 19, 21, 25, 27, 39, 40, 42, 45, 4, 7, 14, 16, 17, 22, 29, 33, 36, 37, 44, 46, 1, 6, 12, 13, 15, 18, 26, 30, 35, 38, 41, 47]
1139905 [main] INFO   - 	 Mutating...
1139909 [main] INFO   - 	 Immigrating...
1139910 [main] INFO   - 	 Sorting...
1148237 [main] INFO   - 	 Crossing over...
1148240 [main] INFO   - 	 Sorting...
1153003 [main] INFO   - 	 Culling...
1153013 [main] INFO   - 	 Reporting...
1153013 [main] INFO   - 	 gen=34, highest: fit=0.985953125;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 13, 21, 23, 27, 30, 32, 39, 42, 48, 2, 4, 10, 16, 18, 25, 26, 28, 35, 38, 41, 47]
1153014 [main] INFO   - 	 gen=34, median: fit=0.973734375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 2, 4, 10, 18, 20, 22, 23, 28, 32, 39, 42, 48, 6, 8, 9, 12, 16, 21, 26, 30, 38, 40, 43, 47, 1, 3, 13, 15, 19, 25, 27, 33, 35, 36, 41, 45]
1153014 [main] INFO   - 	 Mutating...
1153017 [main] INFO   - 	 Immigrating...
1153018 [main] INFO   - 	 Sorting...
1161334 [main] INFO   - 	 Crossing over...
1161337 [main] INFO   - 	 Sorting...
1166101 [main] INFO   - 	 Culling...
1166111 [main] INFO   - 	 Reporting...
1166112 [main] INFO   - 	 gen=35, highest: fit=0.985953125;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 13, 21, 23, 27, 30, 32, 39, 42, 48, 2, 4, 10, 16, 18, 25, 26, 28, 35, 38, 41, 47]
1166112 [main] INFO   - 	 gen=35, median: fit=0.974328125;[1, 3, 14, 17, 20, 21, 24, 27, 39, 41, 43, 45, 2, 10, 12, 15, 22, 25, 26, 28, 33, 36, 42, 47, 6, 7, 8, 11, 13, 18, 31, 32, 37, 38, 40, 46, 4, 5, 9, 16, 19, 23, 29, 30, 34, 35, 44, 48]
1166112 [main] INFO   - 	 Mutating...
1166116 [main] INFO   - 	 Immigrating...
1166116 [main] INFO   - 	 Sorting...
1174428 [main] INFO   - 	 Crossing over...
1174431 [main] INFO   - 	 Sorting...
1179171 [main] INFO   - 	 Culling...
1179181 [main] INFO   - 	 Reporting...
1179181 [main] INFO   - 	 gen=36, highest: fit=0.985953125;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 13, 21, 23, 27, 30, 32, 39, 42, 48, 2, 4, 10, 16, 18, 25, 26, 28, 35, 38, 41, 47]
1179181 [main] INFO   - 	 gen=36, median: fit=0.974796875;[1, 7, 12, 15, 19, 20, 22, 33, 34, 36, 43, 45, 3, 6, 10, 17, 21, 25, 27, 30, 32, 40, 42, 48, 2, 8, 11, 13, 24, 26, 28, 31, 37, 38, 39, 47, 4, 5, 9, 14, 16, 18, 23, 29, 35, 41, 44, 46]
1179181 [main] INFO   - 	 Mutating...
1179185 [main] INFO   - 	 Immigrating...
1179186 [main] INFO   - 	 Sorting...
1187518 [main] INFO   - 	 Crossing over...
1187521 [main] INFO   - 	 Sorting...
1192284 [main] INFO   - 	 Culling...
1192294 [main] INFO   - 	 Reporting...
1192294 [main] INFO   - 	 gen=37, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1192294 [main] INFO   - 	 gen=37, median: fit=0.97521875;[2, 5, 8, 10, 19, 25, 26, 27, 34, 39, 40, 46, 1, 7, 12, 15, 20, 22, 24, 32, 36, 41, 43, 45, 3, 6, 13, 17, 18, 21, 23, 30, 33, 38, 42, 48, 4, 9, 11, 14, 16, 28, 29, 31, 35, 37, 44, 47]
1192294 [main] INFO   - 	 Mutating...
1192298 [main] INFO   - 	 Immigrating...
1192299 [main] INFO   - 	 Sorting...
1200677 [main] INFO   - 	 Crossing over...
1200680 [main] INFO   - 	 Sorting...
1205420 [main] INFO   - 	 Culling...
1205430 [main] INFO   - 	 Reporting...
1205430 [main] INFO   - 	 gen=38, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1205430 [main] INFO   - 	 gen=38, median: fit=0.975734375;[4, 8, 9, 14, 16, 21, 29, 33, 34, 40, 43, 48, 5, 6, 11, 12, 13, 18, 27, 35, 37, 39, 42, 44, 2, 7, 10, 20, 23, 24, 25, 28, 31, 38, 45, 47, 1, 3, 15, 17, 19, 22, 26, 30, 32, 36, 41, 46]
1205430 [main] INFO   - 	 Mutating...
1205434 [main] INFO   - 	 Immigrating...
1205435 [main] INFO   - 	 Sorting...
1213794 [main] INFO   - 	 Crossing over...
1213797 [main] INFO   - 	 Sorting...
1218662 [main] INFO   - 	 Culling...
1218673 [main] INFO   - 	 Reporting...
1218673 [main] INFO   - 	 gen=39, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1218673 [main] INFO   - 	 gen=39, median: fit=0.97615625;[1, 6, 10, 12, 21, 22, 25, 28, 33, 42, 45, 47, 2, 3, 13, 15, 23, 26, 27, 29, 31, 32, 43, 48, 5, 7, 11, 14, 17, 18, 24, 34, 36, 37, 44, 46, 4, 8, 9, 16, 19, 20, 30, 35, 38, 39, 40, 41]
1218673 [main] INFO   - 	 Mutating...
1218677 [main] INFO   - 	 Immigrating...
1218678 [main] INFO   - 	 Sorting...
1227001 [main] INFO   - 	 Crossing over...
1227004 [main] INFO   - 	 Sorting...
1231748 [main] INFO   - 	 Culling...
1231760 [main] INFO   - 	 Reporting...
1231761 [main] INFO   - 	 gen=40, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1231761 [main] INFO   - 	 gen=40, median: fit=0.97659375;[1, 6, 12, 15, 19, 20, 22, 33, 34, 36, 43, 45, 3, 5, 7, 17, 21, 27, 29, 30, 32, 40, 42, 48, 4, 8, 9, 11, 23, 24, 25, 26, 31, 39, 46, 47, 2, 10, 13, 14, 16, 18, 28, 35, 37, 38, 41, 44]
1231761 [main] INFO   - 	 Mutating...
1231765 [main] INFO   - 	 Immigrating...
1231766 [main] INFO   - 	 Sorting...
1240098 [main] INFO   - 	 Crossing over...
1240101 [main] INFO   - 	 Sorting...
1244859 [main] INFO   - 	 Culling...
1244869 [main] INFO   - 	 Reporting...
1244870 [main] INFO   - 	 gen=41, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1244870 [main] INFO   - 	 gen=41, median: fit=0.9770156249999999;[6, 8, 9, 10, 17, 22, 28, 31, 32, 39, 42, 46, 1, 7, 11, 14, 20, 23, 27, 29, 37, 38, 40, 43, 3, 5, 12, 15, 19, 21, 30, 33, 34, 36, 45, 48, 2, 4, 13, 16, 18, 24, 25, 26, 35, 41, 44, 47]
1244870 [main] INFO   - 	 Mutating...
1244874 [main] INFO   - 	 Immigrating...
1244875 [main] INFO   - 	 Sorting...
1253209 [main] INFO   - 	 Crossing over...
1253212 [main] INFO   - 	 Sorting...
1257936 [main] INFO   - 	 Culling...
1257947 [main] INFO   - 	 Reporting...
1257947 [main] INFO   - 	 gen=42, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1257947 [main] INFO   - 	 gen=42, median: fit=0.9774375;[4, 5, 10, 17, 18, 21, 22, 30, 37, 39, 42, 48, 7, 8, 9, 14, 16, 20, 28, 32, 34, 40, 43, 46, 2, 6, 11, 12, 24, 26, 27, 29, 31, 38, 44, 47, 1, 3, 13, 15, 19, 23, 25, 33, 35, 36, 41, 45]
1257947 [main] INFO   - 	 Mutating...
1257951 [main] INFO   - 	 Immigrating...
1257952 [main] INFO   - 	 Sorting...
1266197 [main] INFO   - 	 Crossing over...
1266200 [main] INFO   - 	 Sorting...
1270876 [main] INFO   - 	 Culling...
1270886 [main] INFO   - 	 Reporting...
1270886 [main] INFO   - 	 gen=43, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1270886 [main] INFO   - 	 gen=43, median: fit=0.9779375;[4, 8, 9, 12, 16, 21, 29, 33, 34, 40, 43, 48, 5, 6, 11, 13, 14, 18, 27, 35, 37, 39, 42, 44, 2, 7, 10, 20, 23, 24, 25, 28, 31, 38, 45, 47, 1, 3, 15, 17, 19, 22, 26, 30, 32, 36, 41, 46]
1270886 [main] INFO   - 	 Mutating...
1270891 [main] INFO   - 	 Immigrating...
1270891 [main] INFO   - 	 Sorting...
1279121 [main] INFO   - 	 Crossing over...
1279124 [main] INFO   - 	 Sorting...
1283814 [main] INFO   - 	 Culling...
1283825 [main] INFO   - 	 Reporting...
1283825 [main] INFO   - 	 gen=44, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1283825 [main] INFO   - 	 gen=44, median: fit=0.97821875;[6, 8, 9, 10, 17, 22, 27, 28, 31, 39, 42, 46, 1, 5, 14, 16, 18, 23, 29, 32, 33, 38, 40, 47, 2, 4, 11, 19, 21, 24, 26, 30, 35, 37, 45, 48, 3, 7, 12, 13, 15, 20, 25, 34, 36, 41, 43, 44]
1283825 [main] INFO   - 	 Mutating...
1283829 [main] INFO   - 	 Immigrating...
1283830 [main] INFO   - 	 Sorting...
1292035 [main] INFO   - 	 Crossing over...
1292037 [main] INFO   - 	 Sorting...
1296727 [main] INFO   - 	 Culling...
1296739 [main] INFO   - 	 Reporting...
1296739 [main] INFO   - 	 gen=45, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1296739 [main] INFO   - 	 gen=45, median: fit=0.97859375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 2, 15, 18, 19, 20, 23, 28, 32, 33, 42, 48, 4, 6, 9, 12, 22, 25, 27, 30, 36, 40, 43, 45, 3, 8, 10, 13, 16, 21, 26, 35, 38, 39, 41, 47]
1296739 [main] INFO   - 	 Mutating...
1296744 [main] INFO   - 	 Immigrating...
1296745 [main] INFO   - 	 Sorting...
1304964 [main] INFO   - 	 Crossing over...
1304966 [main] INFO   - 	 Sorting...
1309651 [main] INFO   - 	 Culling...
1309661 [main] INFO   - 	 Reporting...
1309662 [main] INFO   - 	 gen=46, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1309662 [main] INFO   - 	 gen=46, median: fit=0.978984375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 2, 15, 18, 19, 20, 23, 28, 32, 33, 42, 48, 4, 6, 9, 12, 22, 25, 27, 30, 36, 40, 43, 45, 3, 8, 10, 13, 16, 21, 26, 35, 38, 39, 41, 47]
1309662 [main] INFO   - 	 Mutating...
1309667 [main] INFO   - 	 Immigrating...
1309668 [main] INFO   - 	 Sorting...
1317962 [main] INFO   - 	 Crossing over...
1317965 [main] INFO   - 	 Sorting...
1322655 [main] INFO   - 	 Culling...
1322665 [main] INFO   - 	 Reporting...
1322666 [main] INFO   - 	 gen=47, highest: fit=0.987609375;[5, 7, 11, 14, 17, 24, 29, 31, 34, 37, 44, 46, 1, 6, 12, 15, 19, 20, 22, 33, 36, 40, 43, 45, 3, 8, 9, 10, 21, 25, 27, 30, 32, 39, 42, 48, 2, 4, 13, 16, 18, 23, 26, 28, 35, 38, 41, 47]
1322666 [main] INFO   - 	 gen=47, median: fit=0.979265625;[4, 8, 9, 12, 16, 21, 29, 33, 34, 40, 43, 48, 5, 6, 11, 13, 14, 18, 27, 35, 37, 39, 42, 44, 2, 7, 10, 20, 23, 24, 25, 28, 31, 38, 45, 47, 1, 3, 15, 17, 19, 22, 26, 30, 32, 36, 41, 46]
1322666 [main] INFO   - 	 Mutating...
1322670 [main] INFO   - 	 Immigrating...
1322671 [main] INFO   - 	 Sorting...
1330979 [main] INFO   - 	 Crossing over...
1330981 [main] INFO   - 	 Sorting...
1335884 [main] INFO   - 	 Culling...
1335894 [main] INFO   - 	 Reporting...
