0    [main] INFO   - 	 === Sub-population #0 ===
389215 [main] INFO   - 	 gen=28, highest: fit=0.989484375;[3, 7, 11, 13, 15, 25, 26, 29, 36, 37, 42, 48, 4, 5, 8, 16, 21, 23, 24, 30, 33, 38, 44, 46, 2, 6, 14, 18, 20, 22, 27, 28, 34, 39, 43, 47, 1, 9, 10, 12, 17, 19, 31, 32, 35, 40, 41, 45]
389215 [main] INFO   - 	 gen=28, median: fit=0.971015625;[3, 7, 8, 17, 18, 19, 22, 34, 37, 41, 42, 45, 1, 5, 10, 15, 25, 27, 28, 31, 32, 35, 39, 48, 4, 6, 12, 13, 16, 20, 23, 29, 30, 38, 43, 47, 2, 9, 11, 14, 21, 24, 26, 33, 36, 40, 44, 46]
389215 [main] INFO   - 	 Mutating...
389218 [main] INFO   - 	 Immigrating...
389219 [main] INFO   - 	 Sorting...
397334 [main] INFO   - 	 Crossing over...
397337 [main] INFO   - 	 Sorting...
402003 [main] INFO   - 	 Culling...
402014 [main] INFO   - 	 Reporting...
402014 [main] INFO   - 	 gen=29, highest: fit=0.989484375;[3, 7, 11, 13, 15, 25, 26, 29, 36, 37, 42, 48, 4, 5, 8, 16, 21, 23, 24, 30, 33, 38, 44, 46, 2, 6, 14, 18, 20, 22, 27, 28, 34, 39, 43, 47, 1, 9, 10, 12, 17, 19, 31, 32, 35, 40, 41, 45]
402014 [main] INFO   - 	 gen=29, median: fit=0.9716875;[1, 5, 7, 13, 24, 27, 29, 30, 37, 40, 41, 42, 2, 6, 15, 17, 19, 22, 23, 28, 36, 38, 45, 46, 4, 8, 10, 11, 16, 20, 31, 32, 33, 39, 43, 47, 3, 9, 12, 14, 18, 21, 25, 26, 34, 35, 44, 48]
402014 [main] INFO   - 	 Merging subpopulation with main population...
402014 [main] INFO   - 	 Sorting main population...
402020 [main] INFO   - 	 === Sub-population #1 ===
402020 [main] INFO   - 	 Initializing population...
402023 [main] INFO   - 	 Mutating...
402024 [main] INFO   - 	 Immigrating...
402025 [main] INFO   - 	 Sorting...
429448 [main] INFO   - 	 Crossing over...
429452 [main] INFO   - 	 Sorting...
434078 [main] INFO   - 	 Culling...
434088 [main] INFO   - 	 Reporting...
434088 [main] INFO   - 	 gen=0, highest: fit=0.95891875;[2, 7, 11, 13, 14, 18, 27, 28, 31, 40, 43, 48, 1, 5, 10, 15, 16, 22, 32, 35, 37, 41, 42, 45, 3, 4, 12, 19, 21, 23, 24, 30, 36, 38, 39, 47, 6, 8, 9, 17, 20, 25, 26, 29, 33, 34, 44, 46]
434088 [main] INFO   - 	 gen=0, median: fit=0.90883125;[1, 4, 14, 19, 23, 30, 32, 33, 35, 37, 41, 48, 5, 6, 8, 12, 17, 22, 26, 28, 29, 38, 43, 44, 3, 9, 13, 16, 20, 21, 24, 25, 27, 31, 34, 47, 2, 7, 10, 11, 15, 18, 36, 39, 40, 42, 45, 46]
434089 [main] INFO   - 	 Mutating...
434089 [main] INFO   - 	 Immigrating...
434090 [main] INFO   - 	 Sorting...
442215 [main] INFO   - 	 Crossing over...
442218 [main] INFO   - 	 Sorting...
446938 [main] INFO   - 	 Culling...
446949 [main] INFO   - 	 Reporting...
446949 [main] INFO   - 	 gen=1, highest: fit=0.9663125;[1, 6, 10, 11, 23, 24, 25, 28, 29, 38, 40, 44, 2, 8, 13, 18, 19, 22, 27, 34, 37, 39, 43, 45, 3, 7, 9, 15, 20, 21, 26, 30, 31, 41, 46, 48, 4, 5, 12, 14, 16, 17, 32, 33, 35, 36, 42, 47]
446949 [main] INFO   - 	 gen=1, median: fit=0.919953125;[5, 8, 10, 11, 15, 19, 34, 35, 36, 40, 42, 45, 3, 4, 13, 16, 17, 18, 23, 26, 27, 28, 32, 47, 2, 6, 9, 12, 14, 22, 25, 31, 33, 39, 43, 46, 1, 7, 20, 21, 24, 29, 30, 37, 38, 41, 44, 48]
446949 [main] INFO   - 	 Mutating...
446950 [main] INFO   - 	 Immigrating...
446951 [main] INFO   - 	 Sorting...
455180 [main] INFO   - 	 Crossing over...
455184 [main] INFO   - 	 Sorting...
459854 [main] INFO   - 	 Culling...
459863 [main] INFO   - 	 Reporting...
459864 [main] INFO   - 	 gen=2, highest: fit=0.976234375;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
459864 [main] INFO   - 	 gen=2, median: fit=0.9268875;[1, 4, 10, 15, 16, 23, 25, 27, 36, 37, 43, 45, 2, 3, 7, 11, 13, 17, 19, 29, 38, 39, 42, 46, 5, 6, 9, 22, 26, 28, 30, 31, 32, 35, 47, 48, 8, 12, 14, 18, 20, 21, 24, 33, 34, 40, 41, 44]
459864 [main] INFO   - 	 Mutating...
459865 [main] INFO   - 	 Immigrating...
459866 [main] INFO   - 	 Sorting...
468035 [main] INFO   - 	 Crossing over...
468040 [main] INFO   - 	 Sorting...
472688 [main] INFO   - 	 Culling...
472697 [main] INFO   - 	 Reporting...
472698 [main] INFO   - 	 gen=3, highest: fit=0.976234375;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
472698 [main] INFO   - 	 gen=3, median: fit=0.9321875;[4, 5, 10, 11, 22, 24, 27, 32, 36, 39, 43, 44, 2, 13, 14, 17, 23, 25, 29, 33, 35, 40, 47, 48, 3, 6, 7, 18, 21, 26, 30, 31, 34, 38, 41, 42, 1, 8, 9, 12, 15, 16, 19, 20, 28, 37, 45, 46]
472698 [main] INFO   - 	 Mutating...
472699 [main] INFO   - 	 Immigrating...
472701 [main] INFO   - 	 Sorting...
480772 [main] INFO   - 	 Crossing over...
480776 [main] INFO   - 	 Sorting...
485415 [main] INFO   - 	 Culling...
485425 [main] INFO   - 	 Reporting...
485425 [main] INFO   - 	 gen=4, highest: fit=0.976234375;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
485426 [main] INFO   - 	 gen=4, median: fit=0.93703125;[2, 6, 7, 12, 21, 22, 23, 38, 39, 41, 43, 48, 3, 4, 8, 11, 17, 24, 25, 28, 32, 37, 40, 45, 5, 9, 10, 16, 19, 20, 26, 29, 30, 36, 44, 46, 1, 13, 14, 15, 18, 27, 31, 33, 34, 35, 42, 47]
485426 [main] INFO   - 	 Mutating...
485427 [main] INFO   - 	 Immigrating...
485428 [main] INFO   - 	 Sorting...
493521 [main] INFO   - 	 Crossing over...
493524 [main] INFO   - 	 Sorting...
498141 [main] INFO   - 	 Culling...
498151 [main] INFO   - 	 Reporting...
498151 [main] INFO   - 	 gen=5, highest: fit=0.980140625;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
498152 [main] INFO   - 	 gen=5, median: fit=0.94065625;[3, 6, 7, 9, 14, 24, 25, 33, 34, 35, 37, 47, 1, 2, 8, 18, 20, 23, 30, 36, 39, 40, 45, 46, 10, 11, 12, 13, 16, 19, 27, 28, 29, 32, 43, 48, 4, 5, 15, 17, 21, 22, 26, 31, 38, 41, 42, 44]
498152 [main] INFO   - 	 Mutating...
498153 [main] INFO   - 	 Immigrating...
498154 [main] INFO   - 	 Sorting...
506210 [main] INFO   - 	 Crossing over...
506213 [main] INFO   - 	 Sorting...
510819 [main] INFO   - 	 Culling...
510829 [main] INFO   - 	 Reporting...
510829 [main] INFO   - 	 gen=6, highest: fit=0.980140625;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
510830 [main] INFO   - 	 gen=6, median: fit=0.943046875;[4, 5, 6, 11, 18, 19, 22, 23, 30, 37, 45, 46, 1, 7, 14, 20, 21, 25, 26, 27, 34, 40, 43, 48, 2, 3, 10, 12, 16, 24, 31, 35, 36, 38, 39, 44, 8, 9, 13, 15, 17, 28, 29, 32, 33, 41, 42, 47]
510830 [main] INFO   - 	 Mutating...
510831 [main] INFO   - 	 Immigrating...
510832 [main] INFO   - 	 Sorting...
518861 [main] INFO   - 	 Crossing over...
518864 [main] INFO   - 	 Sorting...
523481 [main] INFO   - 	 Culling...
523491 [main] INFO   - 	 Reporting...
523491 [main] INFO   - 	 gen=7, highest: fit=0.980140625;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
523491 [main] INFO   - 	 gen=7, median: fit=0.9454375;[4, 5, 6, 11, 18, 19, 22, 23, 30, 37, 45, 46, 3, 9, 14, 20, 24, 25, 27, 34, 35, 39, 43, 48, 2, 7, 8, 13, 15, 29, 31, 32, 36, 38, 42, 44, 1, 10, 12, 16, 17, 21, 26, 28, 33, 40, 41, 47]
523491 [main] INFO   - 	 Mutating...
523492 [main] INFO   - 	 Immigrating...
523493 [main] INFO   - 	 Sorting...
531546 [main] INFO   - 	 Crossing over...
531549 [main] INFO   - 	 Sorting...
536167 [main] INFO   - 	 Culling...
536178 [main] INFO   - 	 Reporting...
536178 [main] INFO   - 	 gen=8, highest: fit=0.980140625;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
536178 [main] INFO   - 	 gen=8, median: fit=0.948078125;[2, 8, 10, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 7, 16, 17, 20, 21, 23, 40, 41, 42, 44, 47, 1, 6, 9, 13, 15, 24, 27, 32, 33, 35, 37, 48, 4, 5, 11, 18, 19, 25, 26, 29, 31, 34, 38, 46]
536178 [main] INFO   - 	 Mutating...
536180 [main] INFO   - 	 Immigrating...
536181 [main] INFO   - 	 Sorting...
544250 [main] INFO   - 	 Crossing over...
544252 [main] INFO   - 	 Sorting...
548935 [main] INFO   - 	 Culling...
548945 [main] INFO   - 	 Reporting...
548946 [main] INFO   - 	 gen=9, highest: fit=0.981671875;[2, 8, 10, 13, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 12, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
548946 [main] INFO   - 	 gen=9, median: fit=0.95053125;[3, 6, 16, 17, 18, 26, 27, 31, 34, 38, 44, 48, 1, 2, 7, 11, 20, 23, 29, 32, 33, 37, 45, 47, 5, 8, 10, 12, 15, 21, 25, 28, 35, 40, 43, 46, 4, 9, 13, 14, 19, 22, 24, 30, 36, 39, 41, 42]
548946 [main] INFO   - 	 Mutating...
548947 [main] INFO   - 	 Immigrating...
548948 [main] INFO   - 	 Sorting...
557004 [main] INFO   - 	 Crossing over...
557006 [main] INFO   - 	 Sorting...
561603 [main] INFO   - 	 Culling...
561613 [main] INFO   - 	 Reporting...
561613 [main] INFO   - 	 gen=10, highest: fit=0.981671875;[2, 8, 10, 13, 14, 22, 28, 30, 36, 39, 43, 45, 3, 9, 11, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 12, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
561614 [main] INFO   - 	 gen=10, median: fit=0.9521875;[2, 3, 12, 15, 18, 19, 24, 26, 30, 45, 46, 47, 5, 10, 14, 16, 20, 21, 29, 34, 36, 38, 40, 48, 4, 7, 11, 13, 17, 25, 27, 33, 37, 41, 42, 43, 1, 6, 8, 9, 22, 23, 28, 31, 32, 35, 39, 44]
561614 [main] INFO   - 	 Mutating...
561615 [main] INFO   - 	 Immigrating...
561616 [main] INFO   - 	 Sorting...
569663 [main] INFO   - 	 Crossing over...
569665 [main] INFO   - 	 Sorting...
574311 [main] INFO   - 	 Culling...
574320 [main] INFO   - 	 Reporting...
574321 [main] INFO   - 	 gen=11, highest: fit=0.982328125;[2, 10, 11, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 8, 9, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
574321 [main] INFO   - 	 gen=11, median: fit=0.95375;[4, 8, 9, 13, 17, 21, 29, 32, 33, 37, 45, 48, 1, 7, 10, 20, 22, 25, 26, 27, 40, 41, 44, 47, 5, 11, 12, 14, 18, 19, 23, 24, 35, 42, 43, 46, 2, 3, 6, 15, 16, 28, 30, 31, 34, 36, 38, 39]
574321 [main] INFO   - 	 Mutating...
574323 [main] INFO   - 	 Immigrating...
574323 [main] INFO   - 	 Sorting...
582376 [main] INFO   - 	 Crossing over...
582379 [main] INFO   - 	 Sorting...
587044 [main] INFO   - 	 Culling...
587054 [main] INFO   - 	 Reporting...
587055 [main] INFO   - 	 gen=12, highest: fit=0.982328125;[2, 10, 11, 12, 14, 22, 28, 30, 36, 39, 43, 45, 3, 8, 9, 15, 18, 21, 23, 37, 38, 40, 41, 44, 1, 5, 13, 17, 19, 20, 26, 27, 32, 33, 46, 48, 4, 6, 7, 16, 24, 25, 29, 31, 34, 35, 42, 47]
587055 [main] INFO   - 	 gen=12, median: fit=0.95525;[1, 5, 12, 18, 23, 25, 28, 30, 32, 38, 39, 47, 6, 7, 9, 11, 16, 17, 20, 22, 35, 42, 44, 46, 3, 4, 13, 14, 15, 24, 27, 36, 37, 40, 41, 48, 2, 8, 10, 19, 21, 26, 29, 31, 33, 34, 43, 45]
587055 [main] INFO   - 	 Mutating...
587057 [main] INFO   - 	 Immigrating...
587058 [main] INFO   - 	 Sorting...
595213 [main] INFO   - 	 Crossing over...
595215 [main] INFO   - 	 Sorting...
599854 [main] INFO   - 	 Culling...
599864 [main] INFO   - 	 Reporting...
599865 [main] INFO   - 	 gen=13, highest: fit=0.985625;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
599865 [main] INFO   - 	 gen=13, median: fit=0.956765625;[2, 6, 10, 12, 18, 19, 21, 22, 38, 39, 45, 48, 5, 7, 8, 11, 20, 23, 27, 34, 36, 40, 42, 43, 3, 4, 13, 16, 26, 28, 31, 32, 33, 35, 41, 46, 1, 9, 14, 15, 17, 24, 25, 29, 30, 37, 44, 47]
599865 [main] INFO   - 	 Mutating...
599867 [main] INFO   - 	 Immigrating...
599867 [main] INFO   - 	 Sorting...
608030 [main] INFO   - 	 Crossing over...
608033 [main] INFO   - 	 Sorting...
612844 [main] INFO   - 	 Culling...
612855 [main] INFO   - 	 Reporting...
612855 [main] INFO   - 	 gen=14, highest: fit=0.985625;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
612855 [main] INFO   - 	 gen=14, median: fit=0.957984375;[2, 5, 6, 9, 18, 21, 24, 30, 35, 40, 43, 47, 3, 7, 13, 14, 23, 26, 27, 33, 34, 37, 39, 42, 1, 11, 12, 19, 20, 22, 25, 28, 31, 44, 45, 46, 4, 8, 10, 15, 16, 17, 29, 32, 36, 38, 41, 48]
612855 [main] INFO   - 	 Mutating...
612857 [main] INFO   - 	 Immigrating...
612858 [main] INFO   - 	 Sorting...
621075 [main] INFO   - 	 Crossing over...
621082 [main] INFO   - 	 Sorting...
625794 [main] INFO   - 	 Culling...
625804 [main] INFO   - 	 Reporting...
625804 [main] INFO   - 	 gen=15, highest: fit=0.985625;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
625804 [main] INFO   - 	 gen=15, median: fit=0.95925;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 1, 8, 9, 14, 23, 25, 26, 32, 37, 39, 40, 41, 3, 4, 7, 13, 24, 27, 28, 31, 34, 36, 43, 44, 2, 10, 11, 12, 17, 19, 22, 29, 30, 42, 47, 48]
625804 [main] INFO   - 	 Mutating...
625806 [main] INFO   - 	 Immigrating...
625807 [main] INFO   - 	 Sorting...
634063 [main] INFO   - 	 Crossing over...
634066 [main] INFO   - 	 Sorting...
638684 [main] INFO   - 	 Culling...
638694 [main] INFO   - 	 Reporting...
638695 [main] INFO   - 	 gen=16, highest: fit=0.985625;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
638695 [main] INFO   - 	 gen=16, median: fit=0.960390625;[2, 13, 15, 17, 19, 23, 24, 32, 38, 40, 46, 48, 4, 5, 8, 16, 20, 21, 22, 31, 39, 41, 42, 43, 6, 7, 11, 12, 14, 18, 28, 33, 34, 37, 44, 47, 1, 3, 9, 10, 25, 26, 27, 29, 30, 35, 36, 45]
638695 [main] INFO   - 	 Mutating...
638697 [main] INFO   - 	 Immigrating...
638698 [main] INFO   - 	 Sorting...
646922 [main] INFO   - 	 Crossing over...
646925 [main] INFO   - 	 Sorting...
651577 [main] INFO   - 	 Culling...
651587 [main] INFO   - 	 Reporting...
651588 [main] INFO   - 	 gen=17, highest: fit=0.985625;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
651588 [main] INFO   - 	 gen=17, median: fit=0.9613437499999999;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 3, 8, 9, 13, 28, 29, 30, 34, 40, 42, 47, 4, 7, 11, 12, 17, 26, 31, 32, 36, 39, 41, 43, 1, 10, 14, 19, 22, 23, 24, 25, 27, 37, 44, 48]
651588 [main] INFO   - 	 Mutating...
651590 [main] INFO   - 	 Immigrating...
651591 [main] INFO   - 	 Sorting...
659796 [main] INFO   - 	 Crossing over...
659799 [main] INFO   - 	 Sorting...
664468 [main] INFO   - 	 Culling...
664478 [main] INFO   - 	 Reporting...
664478 [main] INFO   - 	 gen=18, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
664479 [main] INFO   - 	 gen=18, median: fit=0.962640625;[2, 5, 11, 18, 21, 25, 27, 31, 34, 35, 37, 47, 3, 4, 6, 10, 20, 24, 28, 32, 36, 40, 41, 45, 7, 8, 9, 14, 17, 23, 26, 30, 38, 42, 44, 48, 1, 12, 13, 15, 16, 19, 22, 29, 33, 39, 43, 46]
664479 [main] INFO   - 	 Mutating...
664481 [main] INFO   - 	 Immigrating...
664482 [main] INFO   - 	 Sorting...
672592 [main] INFO   - 	 Crossing over...
672595 [main] INFO   - 	 Sorting...
677219 [main] INFO   - 	 Culling...
677229 [main] INFO   - 	 Reporting...
677230 [main] INFO   - 	 gen=19, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
677230 [main] INFO   - 	 gen=19, median: fit=0.9638125;[6, 8, 10, 17, 18, 23, 28, 31, 35, 38, 42, 46, 4, 5, 14, 16, 20, 25, 26, 33, 37, 41, 44, 45, 1, 9, 11, 13, 21, 22, 27, 29, 32, 39, 43, 48, 2, 3, 7, 12, 15, 19, 24, 30, 34, 36, 40, 47]
677230 [main] INFO   - 	 Mutating...
677232 [main] INFO   - 	 Immigrating...
677233 [main] INFO   - 	 Sorting...
685401 [main] INFO   - 	 Crossing over...
685404 [main] INFO   - 	 Sorting...
690024 [main] INFO   - 	 Culling...
690034 [main] INFO   - 	 Reporting...
690035 [main] INFO   - 	 gen=20, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
690035 [main] INFO   - 	 gen=20, median: fit=0.965078125;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 3, 10, 12, 14, 22, 23, 28, 36, 37, 39, 41, 43, 1, 4, 7, 11, 17, 24, 25, 29, 31, 32, 44, 48]
690035 [main] INFO   - 	 Mutating...
690037 [main] INFO   - 	 Immigrating...
690038 [main] INFO   - 	 Sorting...
698138 [main] INFO   - 	 Crossing over...
698141 [main] INFO   - 	 Sorting...
702823 [main] INFO   - 	 Culling...
702834 [main] INFO   - 	 Reporting...
702834 [main] INFO   - 	 gen=21, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
702834 [main] INFO   - 	 gen=21, median: fit=0.966046875;[1, 4, 14, 20, 21, 22, 26, 34, 39, 40, 43, 48, 3, 7, 10, 12, 19, 25, 27, 31, 36, 37, 38, 46, 2, 5, 13, 16, 17, 23, 24, 28, 35, 41, 42, 44, 6, 8, 9, 11, 15, 18, 29, 30, 32, 33, 45, 47]
702834 [main] INFO   - 	 Mutating...
702837 [main] INFO   - 	 Immigrating...
702837 [main] INFO   - 	 Sorting...
710967 [main] INFO   - 	 Crossing over...
710969 [main] INFO   - 	 Sorting...
715681 [main] INFO   - 	 Culling...
715691 [main] INFO   - 	 Reporting...
715692 [main] INFO   - 	 gen=22, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
715692 [main] INFO   - 	 gen=22, median: fit=0.9673125;[2, 5, 16, 18, 19, 26, 27, 28, 33, 40, 42, 45, 1, 6, 9, 12, 15, 17, 23, 32, 36, 37, 43, 48, 3, 8, 11, 13, 14, 24, 25, 34, 35, 39, 41, 44, 4, 7, 10, 20, 21, 22, 29, 30, 31, 38, 46, 47]
715692 [main] INFO   - 	 Mutating...
715694 [main] INFO   - 	 Immigrating...
715695 [main] INFO   - 	 Sorting...
723798 [main] INFO   - 	 Crossing over...
723801 [main] INFO   - 	 Sorting...
728480 [main] INFO   - 	 Culling...
728490 [main] INFO   - 	 Reporting...
728491 [main] INFO   - 	 gen=23, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
728491 [main] INFO   - 	 gen=23, median: fit=0.96853125;[2, 8, 13, 18, 21, 23, 29, 30, 35, 38, 39, 44, 3, 4, 9, 19, 20, 25, 27, 28, 34, 40, 45, 47, 1, 7, 12, 16, 17, 22, 26, 31, 36, 37, 42, 48, 5, 6, 10, 11, 14, 15, 24, 32, 33, 41, 43, 46]
728491 [main] INFO   - 	 Mutating...
728493 [main] INFO   - 	 Immigrating...
728494 [main] INFO   - 	 Sorting...
736666 [main] INFO   - 	 Crossing over...
736669 [main] INFO   - 	 Sorting...
741334 [main] INFO   - 	 Culling...
741344 [main] INFO   - 	 Reporting...
741345 [main] INFO   - 	 gen=24, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
741345 [main] INFO   - 	 gen=24, median: fit=0.969515625;[2, 7, 10, 13, 16, 21, 26, 28, 29, 38, 42, 46, 5, 6, 11, 14, 17, 27, 30, 35, 37, 39, 40, 43, 3, 8, 9, 12, 18, 22, 23, 33, 36, 41, 44, 45, 1, 4, 15, 19, 20, 24, 25, 31, 32, 34, 47, 48]
741345 [main] INFO   - 	 Mutating...
741347 [main] INFO   - 	 Immigrating...
741348 [main] INFO   - 	 Sorting...
749610 [main] INFO   - 	 Crossing over...
749613 [main] INFO   - 	 Sorting...
754296 [main] INFO   - 	 Culling...
754307 [main] INFO   - 	 Reporting...
754307 [main] INFO   - 	 gen=25, highest: fit=0.989734375;[5, 6, 15, 16, 18, 20, 21, 33, 35, 38, 45, 46, 2, 8, 9, 13, 19, 26, 27, 30, 34, 40, 42, 47, 1, 7, 12, 14, 17, 24, 29, 31, 32, 36, 41, 48, 3, 4, 10, 11, 22, 23, 25, 28, 37, 39, 43, 44]
754307 [main] INFO   - 	 gen=25, median: fit=0.970703125;[5, 6, 13, 15, 16, 18, 20, 33, 38, 39, 40, 46, 2, 8, 9, 14, 17, 21, 27, 30, 35, 42, 43, 45, 3, 4, 7, 11, 26, 28, 29, 31, 32, 37, 44, 47, 1, 10, 12, 19, 22, 23, 24, 25, 34, 36, 41, 48]
754307 [main] INFO   - 	 Mutating...
754310 [main] INFO   - 	 Immigrating...
754311 [main] INFO   - 	 Sorting...
762405 [main] INFO   - 	 Crossing over...
762408 [main] INFO   - 	 Sorting...
766987 [main] INFO   - 	 Culling...
766997 [main] INFO   - 	 Reporting...
