0    [main] INFO   - 	 === Sub-population #0 ===
368681 [main] INFO   - 	 gen=28, highest: fit=0.983765625;[1, 12, 13, 14, 17, 18, 19, 34, 38, 39, 42, 45, 3, 4, 7, 22, 24, 25, 27, 28, 33, 36, 46, 47, 5, 9, 10, 11, 16, 20, 26, 29, 37, 40, 41, 44, 2, 6, 8, 15, 21, 23, 30, 31, 32, 35, 43, 48]
368681 [main] INFO   - 	 gen=28, median: fit=0.97184375;[2, 4, 13, 18, 19, 21, 24, 30, 31, 38, 47, 48, 1, 6, 7, 17, 20, 26, 27, 29, 35, 37, 43, 46, 5, 9, 12, 14, 15, 22, 28, 32, 34, 39, 40, 44, 3, 8, 10, 11, 16, 23, 25, 33, 36, 41, 42, 45]
368681 [main] INFO   - 	 Mutating...
368684 [main] INFO   - 	 Immigrating...
368685 [main] INFO   - 	 Sorting...
376303 [main] INFO   - 	 Crossing over...
376307 [main] INFO   - 	 Sorting...
380636 [main] INFO   - 	 Culling...
380646 [main] INFO   - 	 Reporting...
380647 [main] INFO   - 	 gen=29, highest: fit=0.983765625;[1, 12, 13, 14, 17, 18, 19, 34, 38, 39, 42, 45, 3, 4, 7, 22, 24, 25, 27, 28, 33, 36, 46, 47, 5, 9, 10, 11, 16, 20, 26, 29, 37, 40, 41, 44, 2, 6, 8, 15, 21, 23, 30, 31, 32, 35, 43, 48]
380647 [main] INFO   - 	 gen=29, median: fit=0.972515625;[2, 4, 13, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 1, 6, 11, 14, 16, 27, 29, 34, 37, 39, 42, 44, 5, 9, 10, 12, 15, 23, 28, 32, 33, 40, 41, 45]
380647 [main] INFO   - 	 Mutating...
380650 [main] INFO   - 	 Immigrating...
380651 [main] INFO   - 	 Sorting...
388357 [main] INFO   - 	 Crossing over...
388361 [main] INFO   - 	 Sorting...
392884 [main] INFO   - 	 Culling...
392895 [main] INFO   - 	 Reporting...
392895 [main] INFO   - 	 gen=30, highest: fit=0.983765625;[1, 12, 13, 14, 17, 18, 19, 34, 38, 39, 42, 45, 3, 4, 7, 22, 24, 25, 27, 28, 33, 36, 46, 47, 5, 9, 10, 11, 16, 20, 26, 29, 37, 40, 41, 44, 2, 6, 8, 15, 21, 23, 30, 31, 32, 35, 43, 48]
392895 [main] INFO   - 	 gen=30, median: fit=0.97303125;[1, 9, 12, 19, 22, 26, 27, 28, 31, 40, 46, 48, 5, 7, 8, 15, 17, 18, 25, 34, 37, 38, 39, 47, 2, 6, 10, 11, 20, 23, 29, 30, 32, 36, 42, 43, 3, 4, 13, 14, 16, 21, 24, 33, 35, 41, 44, 45]
392896 [main] INFO   - 	 Mutating...
392898 [main] INFO   - 	 Immigrating...
392900 [main] INFO   - 	 Sorting...
400706 [main] INFO   - 	 Crossing over...
400710 [main] INFO   - 	 Sorting...
405130 [main] INFO   - 	 Culling...
405141 [main] INFO   - 	 Reporting...
405141 [main] INFO   - 	 gen=31, highest: fit=0.983953125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 29, 31, 33, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 34, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
405141 [main] INFO   - 	 gen=31, median: fit=0.973609375;[1, 6, 7, 12, 19, 27, 30, 34, 35, 36, 39, 48, 2, 3, 11, 18, 21, 24, 26, 29, 32, 37, 45, 46, 4, 9, 10, 14, 20, 22, 23, 25, 28, 40, 43, 47, 5, 8, 13, 15, 16, 17, 31, 33, 38, 41, 42, 44]
405141 [main] INFO   - 	 Mutating...
405146 [main] INFO   - 	 Immigrating...
405147 [main] INFO   - 	 Sorting...
412903 [main] INFO   - 	 Crossing over...
412907 [main] INFO   - 	 Sorting...
417336 [main] INFO   - 	 Culling...
417346 [main] INFO   - 	 Reporting...
417346 [main] INFO   - 	 gen=32, highest: fit=0.984296875;[1, 12, 13, 14, 17, 18, 19, 34, 38, 39, 42, 45, 3, 4, 7, 22, 24, 25, 27, 28, 33, 36, 46, 47, 5, 9, 10, 11, 16, 20, 26, 29, 37, 40, 41, 44, 2, 6, 8, 15, 21, 23, 30, 31, 32, 35, 43, 48]
417347 [main] INFO   - 	 gen=32, median: fit=0.9743125;[4, 5, 9, 19, 21, 22, 24, 26, 31, 41, 42, 48, 3, 7, 8, 20, 23, 25, 27, 33, 35, 36, 45, 47, 2, 6, 11, 13, 15, 16, 30, 32, 37, 38, 40, 44, 1, 10, 12, 14, 17, 18, 28, 29, 34, 39, 43, 46]
417347 [main] INFO   - 	 Mutating...
417350 [main] INFO   - 	 Immigrating...
417351 [main] INFO   - 	 Sorting...
425106 [main] INFO   - 	 Crossing over...
425109 [main] INFO   - 	 Sorting...
429620 [main] INFO   - 	 Culling...
429631 [main] INFO   - 	 Reporting...
429632 [main] INFO   - 	 gen=33, highest: fit=0.985921875;[1, 12, 13, 14, 17, 18, 19, 34, 38, 39, 42, 45, 3, 4, 7, 22, 24, 25, 27, 28, 33, 36, 46, 47, 5, 9, 10, 11, 16, 20, 26, 29, 37, 40, 41, 44, 2, 6, 8, 15, 21, 23, 30, 31, 32, 35, 43, 48]
429632 [main] INFO   - 	 gen=33, median: fit=0.974859375;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 7, 9, 10, 11, 13, 20, 25, 32, 33, 41, 43, 44, 1, 5, 12, 14, 22, 26, 27, 29, 35, 36, 42, 45, 3, 6, 8, 16, 17, 23, 28, 34, 37, 39, 40, 46]
429632 [main] INFO   - 	 Mutating...
429635 [main] INFO   - 	 Immigrating...
429636 [main] INFO   - 	 Sorting...
437286 [main] INFO   - 	 Crossing over...
437290 [main] INFO   - 	 Sorting...
441640 [main] INFO   - 	 Culling...
441651 [main] INFO   - 	 Reporting...
441651 [main] INFO   - 	 gen=34, highest: fit=0.986453125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 29, 31, 33, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 34, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
441651 [main] INFO   - 	 gen=34, median: fit=0.975546875;[3, 6, 7, 18, 25, 26, 27, 28, 30, 35, 46, 48, 2, 4, 10, 17, 20, 21, 22, 29, 40, 42, 43, 45, 5, 9, 12, 14, 15, 19, 31, 32, 34, 38, 39, 44, 1, 8, 11, 13, 16, 23, 24, 33, 36, 37, 41, 47]
441651 [main] INFO   - 	 Mutating...
441655 [main] INFO   - 	 Immigrating...
441656 [main] INFO   - 	 Sorting...
449434 [main] INFO   - 	 Crossing over...
449437 [main] INFO   - 	 Sorting...
453908 [main] INFO   - 	 Culling...
453920 [main] INFO   - 	 Reporting...
453920 [main] INFO   - 	 gen=35, highest: fit=0.986453125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 29, 31, 33, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 34, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
453920 [main] INFO   - 	 gen=35, median: fit=0.976140625;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 5, 6, 12, 13, 14, 28, 29, 33, 37, 39, 41, 45, 1, 9, 10, 11, 16, 23, 27, 32, 34, 40, 42, 44]
453920 [main] INFO   - 	 Mutating...
453923 [main] INFO   - 	 Immigrating...
453924 [main] INFO   - 	 Sorting...
461597 [main] INFO   - 	 Crossing over...
461600 [main] INFO   - 	 Sorting...
466023 [main] INFO   - 	 Culling...
466033 [main] INFO   - 	 Reporting...
466034 [main] INFO   - 	 gen=36, highest: fit=0.986453125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 29, 31, 33, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 34, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
466034 [main] INFO   - 	 gen=36, median: fit=0.976765625;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 7, 9, 10, 11, 13, 20, 25, 32, 33, 41, 43, 44, 1, 5, 12, 14, 22, 26, 27, 29, 35, 36, 42, 45, 3, 6, 8, 16, 17, 23, 28, 34, 37, 39, 40, 46]
466034 [main] INFO   - 	 Mutating...
466037 [main] INFO   - 	 Immigrating...
466038 [main] INFO   - 	 Sorting...
473751 [main] INFO   - 	 Crossing over...
473753 [main] INFO   - 	 Sorting...
478122 [main] INFO   - 	 Culling...
478133 [main] INFO   - 	 Reporting...
478134 [main] INFO   - 	 gen=37, highest: fit=0.986453125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 29, 31, 33, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 34, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
478134 [main] INFO   - 	 gen=37, median: fit=0.97725;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 5, 6, 9, 12, 14, 28, 29, 32, 34, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 33, 37, 41, 42, 45]
478134 [main] INFO   - 	 Mutating...
478137 [main] INFO   - 	 Immigrating...
478138 [main] INFO   - 	 Sorting...
485861 [main] INFO   - 	 Crossing over...
485864 [main] INFO   - 	 Sorting...
490279 [main] INFO   - 	 Culling...
490290 [main] INFO   - 	 Reporting...
490290 [main] INFO   - 	 gen=38, highest: fit=0.986453125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 29, 31, 33, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 34, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
490290 [main] INFO   - 	 gen=38, median: fit=0.977703125;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 5, 6, 9, 12, 14, 28, 29, 32, 34, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 33, 37, 41, 42, 45]
490290 [main] INFO   - 	 Mutating...
490294 [main] INFO   - 	 Immigrating...
490295 [main] INFO   - 	 Sorting...
498090 [main] INFO   - 	 Crossing over...
498093 [main] INFO   - 	 Sorting...
502612 [main] INFO   - 	 Culling...
502623 [main] INFO   - 	 Reporting...
502623 [main] INFO   - 	 gen=39, highest: fit=0.98846875;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 6, 7, 17, 20, 25, 26, 29, 35, 37, 43, 46, 5, 8, 9, 12, 14, 22, 32, 34, 36, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 28, 33, 41, 42, 45]
502623 [main] INFO   - 	 gen=39, median: fit=0.978078125;[2, 4, 13, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 1, 6, 12, 14, 15, 27, 29, 33, 34, 39, 41, 45, 5, 9, 10, 11, 16, 23, 28, 32, 37, 40, 42, 44]
502623 [main] INFO   - 	 Mutating...
502627 [main] INFO   - 	 Immigrating...
502628 [main] INFO   - 	 Sorting...
510422 [main] INFO   - 	 Crossing over...
510425 [main] INFO   - 	 Sorting...
514883 [main] INFO   - 	 Culling...
514894 [main] INFO   - 	 Reporting...
514895 [main] INFO   - 	 gen=40, highest: fit=0.988875;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 6, 7, 17, 20, 25, 26, 29, 35, 37, 43, 46, 5, 8, 9, 12, 14, 22, 32, 34, 36, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 28, 33, 41, 42, 45]
514895 [main] INFO   - 	 gen=40, median: fit=0.978515625;[2, 4, 13, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 32, 35, 36, 43, 46, 1, 6, 12, 14, 15, 26, 29, 33, 34, 39, 41, 45, 5, 9, 10, 11, 16, 23, 27, 28, 37, 40, 42, 44]
514895 [main] INFO   - 	 Mutating...
514898 [main] INFO   - 	 Immigrating...
514899 [main] INFO   - 	 Sorting...
522588 [main] INFO   - 	 Crossing over...
522591 [main] INFO   - 	 Sorting...
527022 [main] INFO   - 	 Culling...
527037 [main] INFO   - 	 Reporting...
527037 [main] INFO   - 	 gen=41, highest: fit=0.988875;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 6, 7, 17, 20, 25, 26, 29, 35, 37, 43, 46, 5, 8, 9, 12, 14, 22, 32, 34, 36, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 28, 33, 41, 42, 45]
527037 [main] INFO   - 	 gen=41, median: fit=0.978765625;[2, 4, 11, 18, 19, 20, 25, 26, 38, 39, 41, 43, 1, 8, 10, 14, 16, 22, 31, 34, 36, 37, 42, 48, 5, 7, 9, 13, 21, 24, 28, 30, 32, 40, 44, 45, 3, 6, 12, 15, 17, 23, 27, 29, 33, 35, 46, 47]
527037 [main] INFO   - 	 Mutating...
527041 [main] INFO   - 	 Immigrating...
527042 [main] INFO   - 	 Sorting...
534770 [main] INFO   - 	 Crossing over...
534773 [main] INFO   - 	 Sorting...
539171 [main] INFO   - 	 Culling...
539182 [main] INFO   - 	 Reporting...
539183 [main] INFO   - 	 gen=42, highest: fit=0.988875;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 6, 7, 17, 20, 25, 26, 29, 35, 37, 43, 46, 5, 8, 9, 12, 14, 22, 32, 34, 36, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 28, 33, 41, 42, 45]
539183 [main] INFO   - 	 gen=42, median: fit=0.979265625;[2, 4, 13, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 32, 35, 36, 43, 46, 1, 6, 14, 15, 23, 26, 27, 29, 33, 40, 41, 45, 5, 9, 10, 11, 12, 16, 28, 34, 37, 39, 42, 44]
539183 [main] INFO   - 	 Mutating...
539187 [main] INFO   - 	 Immigrating...
539188 [main] INFO   - 	 Sorting...
546863 [main] INFO   - 	 Crossing over...
546866 [main] INFO   - 	 Sorting...
551271 [main] INFO   - 	 Culling...
551281 [main] INFO   - 	 Reporting...
551282 [main] INFO   - 	 gen=43, highest: fit=0.990828125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
551282 [main] INFO   - 	 gen=43, median: fit=0.979640625;[1, 8, 11, 14, 16, 17, 34, 35, 36, 39, 43, 44, 2, 5, 12, 20, 21, 23, 24, 30, 32, 38, 42, 47, 3, 6, 10, 15, 19, 22, 26, 28, 37, 40, 41, 45, 4, 7, 9, 13, 18, 25, 27, 29, 31, 33, 46, 48]
551282 [main] INFO   - 	 Mutating...
551286 [main] INFO   - 	 Immigrating...
551287 [main] INFO   - 	 Sorting...
558981 [main] INFO   - 	 Crossing over...
558984 [main] INFO   - 	 Sorting...
563438 [main] INFO   - 	 Culling...
563452 [main] INFO   - 	 Reporting...
563453 [main] INFO   - 	 gen=44, highest: fit=0.990828125;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
563453 [main] INFO   - 	 gen=44, median: fit=0.9799375;[2, 4, 13, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 5, 6, 10, 14, 16, 28, 29, 32, 34, 37, 42, 45, 1, 9, 11, 12, 15, 23, 27, 33, 39, 40, 41, 44]
563453 [main] INFO   - 	 Mutating...
563457 [main] INFO   - 	 Immigrating...
563458 [main] INFO   - 	 Sorting...
571294 [main] INFO   - 	 Crossing over...
571296 [main] INFO   - 	 Sorting...
575700 [main] INFO   - 	 Culling...
575711 [main] INFO   - 	 Reporting...
575712 [main] INFO   - 	 gen=45, highest: fit=0.992421875;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
575712 [main] INFO   - 	 gen=45, median: fit=0.9803125;[3, 6, 7, 18, 25, 26, 27, 28, 30, 35, 46, 48, 2, 4, 13, 19, 20, 21, 24, 31, 36, 38, 43, 47, 1, 8, 12, 14, 15, 17, 22, 33, 34, 39, 42, 45, 5, 9, 10, 11, 16, 23, 29, 32, 37, 40, 41, 44]
575712 [main] INFO   - 	 Mutating...
575717 [main] INFO   - 	 Immigrating...
575718 [main] INFO   - 	 Sorting...
583578 [main] INFO   - 	 Crossing over...
583581 [main] INFO   - 	 Sorting...
587987 [main] INFO   - 	 Culling...
587999 [main] INFO   - 	 Reporting...
587999 [main] INFO   - 	 gen=46, highest: fit=0.992421875;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
587999 [main] INFO   - 	 gen=46, median: fit=0.98059375;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 7, 8, 17, 20, 22, 25, 26, 35, 36, 43, 46, 5, 6, 9, 12, 14, 28, 29, 32, 34, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 33, 37, 41, 42, 45]
587999 [main] INFO   - 	 Mutating...
588003 [main] INFO   - 	 Immigrating...
588004 [main] INFO   - 	 Sorting...
595722 [main] INFO   - 	 Crossing over...
595725 [main] INFO   - 	 Sorting...
600113 [main] INFO   - 	 Culling...
600124 [main] INFO   - 	 Reporting...
600125 [main] INFO   - 	 gen=47, highest: fit=0.992421875;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
600125 [main] INFO   - 	 gen=47, median: fit=0.98096875;[2, 4, 12, 14, 20, 25, 27, 31, 35, 36, 39, 48, 3, 7, 8, 19, 21, 24, 26, 29, 32, 41, 45, 46, 1, 10, 11, 15, 16, 18, 22, 34, 37, 38, 42, 43, 5, 6, 9, 13, 17, 23, 28, 30, 33, 40, 44, 47]
600125 [main] INFO   - 	 Mutating...
600129 [main] INFO   - 	 Immigrating...
600130 [main] INFO   - 	 Sorting...
607838 [main] INFO   - 	 Crossing over...
607841 [main] INFO   - 	 Sorting...
612255 [main] INFO   - 	 Culling...
612265 [main] INFO   - 	 Reporting...
612266 [main] INFO   - 	 gen=48, highest: fit=0.992421875;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
612266 [main] INFO   - 	 gen=48, median: fit=0.981359375;[2, 4, 15, 18, 19, 21, 24, 30, 31, 38, 47, 48, 3, 6, 7, 17, 20, 25, 26, 29, 35, 36, 43, 46, 5, 8, 9, 12, 14, 22, 32, 34, 37, 39, 40, 44, 1, 10, 11, 13, 16, 23, 27, 28, 33, 41, 42, 45]
612266 [main] INFO   - 	 Mutating...
612270 [main] INFO   - 	 Immigrating...
612271 [main] INFO   - 	 Sorting...
620049 [main] INFO   - 	 Crossing over...
620052 [main] INFO   - 	 Sorting...
624455 [main] INFO   - 	 Culling...
624466 [main] INFO   - 	 Reporting...
624466 [main] INFO   - 	 gen=49, highest: fit=0.992421875;[4, 6, 9, 13, 21, 26, 27, 28, 35, 37, 42, 48, 3, 8, 10, 15, 17, 18, 31, 33, 34, 39, 43, 44, 1, 7, 12, 14, 19, 24, 25, 29, 36, 38, 45, 46, 2, 5, 11, 16, 20, 22, 23, 30, 32, 40, 41, 47]
624466 [main] INFO   - 	 gen=49, median: fit=0.981703125;[2, 4, 12, 14, 20, 25, 27, 31, 35, 36, 39, 48, 3, 7, 8, 19, 21, 24, 26, 29, 32, 41, 45, 46, 1, 10, 11, 15, 16, 18, 22, 34, 37, 38, 42, 43, 5, 6, 9, 13, 17, 23, 28, 30, 33, 40, 44, 47]
624466 [main] INFO   - 	 Merging subpopulation with main population...
624467 [main] INFO   - 	 Sorting main population...
624478 [main] INFO   - 	 === Sub-population #1 ===
624478 [main] INFO   - 	 Initializing population...
624481 [main] INFO   - 	 Mutating...
624482 [main] INFO   - 	 Immigrating...
624483 [main] INFO   - 	 Sorting...
650283 [main] INFO   - 	 Crossing over...
650286 [main] INFO   - 	 Sorting...
654641 [main] INFO   - 	 Culling...
654651 [main] INFO   - 	 Reporting...
654651 [main] INFO   - 	 gen=0, highest: fit=0.970125;[2, 8, 10, 15, 18, 20, 23, 27, 29, 42, 43, 46, 4, 5, 9, 12, 17, 26, 30, 31, 36, 37, 38, 48, 3, 6, 7, 16, 22, 24, 28, 33, 35, 39, 45, 47, 1, 11, 13, 14, 19, 21, 25, 32, 34, 40, 41, 44]
654651 [main] INFO   - 	 gen=0, median: fit=0.9101125;[4, 7, 10, 13, 16, 18, 25, 31, 32, 34, 36, 47, 2, 3, 8, 11, 14, 23, 29, 35, 37, 39, 41, 48, 1, 12, 15, 17, 21, 22, 24, 26, 27, 28, 40, 46, 5, 6, 9, 19, 20, 30, 33, 38, 42, 43, 44, 45]
654651 [main] INFO   - 	 Mutating...
654652 [main] INFO   - 	 Immigrating...
654653 [main] INFO   - 	 Sorting...
662291 [main] INFO   - 	 Crossing over...
662294 [main] INFO   - 	 Sorting...
666667 [main] INFO   - 	 Culling...
666677 [main] INFO   - 	 Reporting...
666677 [main] INFO   - 	 gen=1, highest: fit=0.97015625;[2, 8, 10, 15, 18, 20, 23, 27, 29, 42, 43, 46, 4, 5, 9, 12, 17, 26, 30, 31, 36, 37, 38, 48, 3, 6, 7, 16, 22, 24, 28, 33, 35, 39, 45, 47, 1, 11, 13, 14, 19, 21, 25, 32, 34, 40, 41, 44]
666677 [main] INFO   - 	 gen=1, median: fit=0.92078125;[5, 8, 10, 12, 14, 20, 27, 31, 34, 38, 41, 46, 9, 11, 13, 15, 18, 21, 22, 23, 24, 28, 42, 43, 1, 2, 6, 19, 25, 26, 30, 33, 35, 36, 40, 48, 3, 4, 7, 16, 17, 29, 32, 37, 39, 44, 45, 47]
666677 [main] INFO   - 	 Mutating...
666678 [main] INFO   - 	 Immigrating...
666679 [main] INFO   - 	 Sorting...
674363 [main] INFO   - 	 Crossing over...
674365 [main] INFO   - 	 Sorting...
678714 [main] INFO   - 	 Culling...
678724 [main] INFO   - 	 Reporting...
678725 [main] INFO   - 	 gen=2, highest: fit=0.97015625;[2, 8, 10, 15, 18, 20, 23, 27, 29, 42, 43, 46, 4, 5, 9, 12, 17, 26, 30, 31, 36, 37, 38, 48, 3, 6, 7, 16, 22, 24, 28, 33, 35, 39, 45, 47, 1, 11, 13, 14, 19, 21, 25, 32, 34, 40, 41, 44]
678725 [main] INFO   - 	 gen=2, median: fit=0.926675;[3, 7, 9, 16, 22, 24, 25, 26, 29, 31, 45, 47, 1, 4, 15, 17, 19, 20, 23, 28, 34, 35, 40, 46, 6, 10, 11, 14, 18, 21, 27, 30, 36, 38, 39, 44, 2, 5, 8, 12, 13, 32, 33, 37, 41, 42, 43, 48]
678725 [main] INFO   - 	 Mutating...
678726 [main] INFO   - 	 Immigrating...
678727 [main] INFO   - 	 Sorting...
686439 [main] INFO   - 	 Crossing over...
686441 [main] INFO   - 	 Sorting...
690792 [main] INFO   - 	 Culling...
690802 [main] INFO   - 	 Reporting...
690802 [main] INFO   - 	 gen=3, highest: fit=0.97015625;[2, 8, 10, 15, 18, 20, 23, 27, 29, 42, 43, 46, 4, 5, 9, 12, 17, 26, 30, 31, 36, 37, 38, 48, 3, 6, 7, 16, 22, 24, 28, 33, 35, 39, 45, 47, 1, 11, 13, 14, 19, 21, 25, 32, 34, 40, 41, 44]
690802 [main] INFO   - 	 gen=3, median: fit=0.93104375;[1, 6, 7, 11, 15, 17, 29, 31, 32, 36, 40, 47, 2, 4, 12, 22, 23, 25, 27, 30, 35, 37, 42, 46, 3, 5, 9, 13, 14, 19, 21, 28, 33, 38, 44, 45, 8, 10, 16, 18, 20, 24, 26, 34, 39, 41, 43, 48]
690803 [main] INFO   - 	 Mutating...
690804 [main] INFO   - 	 Immigrating...
690805 [main] INFO   - 	 Sorting...
698453 [main] INFO   - 	 Crossing over...
698456 [main] INFO   - 	 Sorting...
702826 [main] INFO   - 	 Culling...
702837 [main] INFO   - 	 Reporting...
702837 [main] INFO   - 	 gen=4, highest: fit=0.97015625;[2, 8, 10, 15, 18, 20, 23, 27, 29, 42, 43, 46, 4, 5, 9, 12, 17, 26, 30, 31, 36, 37, 38, 48, 3, 6, 7, 16, 22, 24, 28, 33, 35, 39, 45, 47, 1, 11, 13, 14, 19, 21, 25, 32, 34, 40, 41, 44]
702837 [main] INFO   - 	 gen=4, median: fit=0.9358125;[2, 3, 7, 14, 16, 24, 27, 33, 38, 39, 44, 48, 10, 11, 15, 17, 20, 23, 25, 32, 35, 37, 45, 46, 1, 6, 9, 12, 13, 28, 29, 31, 36, 40, 41, 42, 4, 5, 8, 18, 19, 21, 22, 26, 30, 34, 43, 47]
702837 [main] INFO   - 	 Mutating...
702838 [main] INFO   - 	 Immigrating...
702839 [main] INFO   - 	 Sorting...
710497 [main] INFO   - 	 Crossing over...
710499 [main] INFO   - 	 Sorting...
714872 [main] INFO   - 	 Culling...
714882 [main] INFO   - 	 Reporting...
714882 [main] INFO   - 	 gen=5, highest: fit=0.975015625;[4, 6, 7, 12, 20, 21, 25, 28, 32, 39, 43, 45, 1, 9, 13, 16, 17, 23, 26, 31, 33, 41, 42, 46, 3, 5, 10, 14, 15, 19, 34, 35, 37, 38, 40, 44, 2, 8, 11, 18, 22, 24, 27, 29, 30, 36, 47, 48]
714882 [main] INFO   - 	 gen=5, median: fit=0.940390625;[1, 6, 9, 10, 19, 24, 33, 34, 38, 39, 40, 44, 2, 7, 12, 15, 16, 20, 23, 26, 31, 36, 42, 43, 8, 13, 14, 17, 18, 22, 28, 29, 32, 41, 47, 48, 3, 4, 5, 11, 21, 25, 27, 30, 35, 37, 45, 46]
714882 [main] INFO   - 	 Mutating...
714883 [main] INFO   - 	 Immigrating...
714884 [main] INFO   - 	 Sorting...
722540 [main] INFO   - 	 Crossing over...
722543 [main] INFO   - 	 Sorting...
726918 [main] INFO   - 	 Culling...
726929 [main] INFO   - 	 Reporting...
